,date,phong_ban,total_duration
0,2020-01-01,wo_co_dien,59856.56
7,2020-01-02,wo_co_dien,205396.18
8,2020-01-03,wo_co_dien,238813.4
14,2020-01-04,wo_co_dien,263309.13
19,2020-01-05,wo_co_dien,281805.86
23,2020-01-06,wo_co_dien,273122.62
25,2020-01-07,wo_co_dien,257826.96
31,2020-01-08,wo_co_dien,239999.84
35,2020-01-09,wo_co_dien,223840.77
37,2020-01-10,wo_co_dien,210004.5
41,2020-01-11,wo_co_dien,195422.34
48,2020-01-12,wo_co_dien,181378.2
50,2020-01-13,wo_co_dien,165712.54
56,2020-01-14,wo_co_dien,149917.05
60,2020-01-15,wo_co_dien,136103.7
61,2020-01-16,wo_co_dien,120690.57
69,2020-01-17,wo_co_dien,107466.38
72,2020-01-18,wo_co_dien,94625.39
76,2020-01-19,wo_co_dien,82397.23
83,2020-01-20,wo_co_dien,69105.98
85,2020-01-21,wo_co_dien,52659.27
94,2020-01-22,wo_co_dien,36008.63
96,2020-01-23,wo_co_dien,22954.02
103,2020-01-24,wo_co_dien,15317.47
108,2020-01-25,wo_co_dien,13367.63
110,2020-01-26,wo_co_dien,13244.33
115,2020-01-27,wo_co_dien,12880.61
123,2020-01-28,wo_co_dien,12067.71
126,2020-01-29,wo_co_dien,9954.48
133,2020-01-30,wo_co_dien,9089.2
137,2020-01-31,wo_co_dien,8367.17
144,2020-02-01,wo_co_dien,8269.2
145,2020-02-02,wo_co_dien,12647.71
150,2020-02-03,wo_co_dien,14143.91
155,2020-02-04,wo_co_dien,14860.27
160,2020-02-05,wo_co_dien,109081.26
167,2020-02-06,wo_co_dien,125645.77
174,2020-02-07,wo_co_dien,122767.53
177,2020-02-08,wo_co_dien,120870.5
184,2020-02-09,wo_co_dien,119713.39
185,2020-02-10,wo_co_dien,117781.99
190,2020-02-11,wo_co_dien,114953.76
199,2020-02-12,wo_co_dien,111991.65
206,2020-02-13,wo_co_dien,109229.24
211,2020-02-14,wo_co_dien,106732.58
219,2020-02-15,wo_co_dien,104204.16
222,2020-02-16,wo_co_dien,101745.67
226,2020-02-17,wo_co_dien,99454.6
232,2020-02-18,wo_co_dien,96215.22
239,2020-02-19,wo_co_dien,92719.26
247,2020-02-20,wo_co_dien,88643.5
251,2020-02-21,wo_co_dien,83988.18
258,2020-02-22,wo_co_dien,79227.43
263,2020-02-23,wo_co_dien,75414.71
268,2020-02-24,wo_co_dien,70847.96
279,2020-02-25,wo_co_dien,63105.63
285,2020-02-26,wo_co_dien,54409.44
287,2020-02-27,wo_co_dien,44191.2
295,2020-02-28,wo_co_dien,34208.37
301,2020-02-29,wo_co_dien,23382.71
308,2020-03-01,wo_co_dien,46688.95
314,2020-03-02,wo_co_dien,140763.77
321,2020-03-03,wo_co_dien,142140.29
324,2020-03-04,wo_co_dien,140692.36
330,2020-03-05,wo_co_dien,138347.26
338,2020-03-06,wo_co_dien,135164.58
341,2020-03-07,wo_co_dien,132900.05
347,2020-03-08,wo_co_dien,131620.07
356,2020-03-09,wo_co_dien,129272.87
363,2020-03-10,wo_co_dien,125523.17
367,2020-03-11,wo_co_dien,122065.98
370,2020-03-12,wo_co_dien,118390.38
378,2020-03-13,wo_co_dien,114033.44
383,2020-03-14,wo_co_dien,110289.0
392,2020-03-15,wo_co_dien,108215.21
397,2020-03-16,wo_co_dien,105485.47
405,2020-03-17,wo_co_dien,101265.82
406,2020-03-18,wo_co_dien,98295.37
417,2020-03-19,wo_co_dien,94396.11
419,2020-03-20,wo_co_dien,89894.72
426,2020-03-21,wo_co_dien,85232.77
432,2020-03-22,wo_co_dien,81246.67
439,2020-03-23,wo_co_dien,77858.01
442,2020-03-24,wo_co_dien,73825.07
450,2020-03-25,wo_co_dien,69763.78
459,2020-03-26,wo_co_dien,65673.82
460,2020-03-27,wo_co_dien,60668.53
468,2020-03-28,wo_co_dien,54016.87
472,2020-03-29,wo_co_dien,48986.18
480,2020-03-30,wo_co_dien,42502.07
488,2020-03-31,wo_co_dien,33409.85
490,2020-04-01,wo_co_dien,44378.04
497,2020-04-02,wo_co_dien,55251.98
505,2020-04-03,wo_co_dien,54917.62
510,2020-04-04,wo_co_dien,53695.36
518,2020-04-05,wo_co_dien,53129.38
524,2020-04-06,wo_co_dien,52425.74
530,2020-04-07,wo_co_dien,51514.04
536,2020-04-08,wo_co_dien,50428.99
541,2020-04-09,wo_co_dien,48872.54
544,2020-04-10,wo_co_dien,47137.13
555,2020-04-11,wo_co_dien,46203.43
560,2020-04-12,wo_co_dien,45885.55
564,2020-04-13,wo_co_dien,45578.61
571,2020-04-14,wo_co_dien,44102.99
579,2020-04-15,wo_co_dien,42848.66
582,2020-04-16,wo_co_dien,41448.57
588,2020-04-17,wo_co_dien,39952.6
596,2020-04-18,wo_co_dien,38906.1
602,2020-04-19,wo_co_dien,38224.22
607,2020-04-20,wo_co_dien,37165.04
614,2020-04-21,wo_co_dien,35588.59
621,2020-04-22,wo_co_dien,35479.21
625,2020-04-23,wo_co_dien,34447.04
629,2020-04-24,wo_co_dien,33527.54
637,2020-04-25,wo_co_dien,32730.31
643,2020-04-26,wo_co_dien,31908.2
646,2020-04-27,wo_co_dien,30977.66
654,2020-04-28,wo_co_dien,26202.35
660,2020-04-29,wo_co_dien,21950.81
666,2020-04-30,wo_co_dien,18121.15
671,2020-05-01,wo_co_dien,15984.72
676,2020-05-02,wo_co_dien,175268.65
684,2020-05-03,wo_co_dien,291917.55
693,2020-05-04,wo_co_dien,318995.21
695,2020-05-05,wo_co_dien,321976.78
704,2020-05-06,wo_co_dien,315704.51
711,2020-05-07,wo_co_dien,308271.73
717,2020-05-08,wo_co_dien,301741.33
719,2020-05-09,wo_co_dien,297032.58
725,2020-05-10,wo_co_dien,293349.29
731,2020-05-11,wo_co_dien,288774.6
738,2020-05-12,wo_co_dien,282650.76
746,2020-05-13,wo_co_dien,275720.79
752,2020-05-14,wo_co_dien,268055.29
754,2020-05-15,wo_co_dien,260382.63
762,2020-05-16,wo_co_dien,253822.23
771,2020-05-17,wo_co_dien,249034.52
776,2020-05-18,wo_co_dien,241401.88
780,2020-05-19,wo_co_dien,230620.71
788,2020-05-20,wo_co_dien,222286.14
790,2020-05-21,wo_co_dien,217686.24
799,2020-05-22,wo_co_dien,213947.57
803,2020-05-23,wo_co_dien,220006.16
813,2020-05-24,wo_co_dien,225988.54
815,2020-05-25,wo_co_dien,216203.61
820,2020-05-26,wo_co_dien,201851.96
829,2020-05-27,wo_co_dien,185765.06
835,2020-05-28,wo_co_dien,166427.92
838,2020-05-29,wo_co_dien,143247.78
846,2020-05-30,wo_co_dien,126298.32
850,2020-05-31,wo_co_dien,121772.52
859,2020-06-01,wo_co_dien,125622.36
866,2020-06-02,wo_co_dien,139586.81
872,2020-06-03,wo_co_dien,137352.83
879,2020-06-04,wo_co_dien,144621.44
880,2020-06-05,wo_co_dien,145530.28
888,2020-06-06,wo_co_dien,142942.22
893,2020-06-07,wo_co_dien,141428.16
900,2020-06-08,wo_co_dien,139351.94
904,2020-06-09,wo_co_dien,136485.2
912,2020-06-10,wo_co_dien,132999.74
918,2020-06-11,wo_co_dien,128951.82
927,2020-06-12,wo_co_dien,124551.52
928,2020-06-13,wo_co_dien,192547.19
939,2020-06-14,wo_co_dien,192559.11
944,2020-06-15,wo_co_dien,186794.14
946,2020-06-16,wo_co_dien,179322.04
957,2020-06-17,wo_co_dien,176735.17
960,2020-06-18,wo_co_dien,174110.19
968,2020-06-19,wo_co_dien,172389.04
970,2020-06-20,wo_co_dien,170824.18
978,2020-06-21,wo_co_dien,169834.43
985,2020-06-22,wo_co_dien,168727.7
992,2020-06-23,wo_co_dien,166588.81
998,2020-06-24,wo_co_dien,164213.08
1003,2020-06-25,wo_co_dien,161250.99
1006,2020-06-26,wo_co_dien,158940.02
1015,2020-06-27,wo_co_dien,156285.27
1019,2020-06-28,wo_co_dien,152773.34
1027,2020-06-29,wo_co_dien,147207.99
1031,2020-06-30,wo_co_dien,140346.52
1038,2020-07-01,wo_co_dien,134173.87
1047,2020-07-02,wo_co_dien,264358.01
1050,2020-07-03,wo_co_dien,282980.84
1054,2020-07-04,wo_co_dien,279397.54
1064,2020-07-05,wo_co_dien,276751.98
1068,2020-07-06,wo_co_dien,272032.61
1072,2020-07-07,wo_co_dien,262905.17
1080,2020-07-08,wo_co_dien,254087.06
1088,2020-07-09,wo_co_dien,246923.54
1092,2020-07-10,wo_co_dien,239557.64
1098,2020-07-11,wo_co_dien,274274.78
1105,2020-07-12,wo_co_dien,316649.18
1113,2020-07-13,wo_co_dien,313330.87
1116,2020-07-14,wo_co_dien,306011.43
1121,2020-07-15,wo_co_dien,299383.92
1131,2020-07-16,wo_co_dien,293505.43
1135,2020-07-17,wo_co_dien,287036.25
1141,2020-07-18,wo_co_dien,281050.57
1146,2020-07-19,wo_co_dien,275865.19
1152,2020-07-20,wo_co_dien,268852.43
1159,2020-07-21,wo_co_dien,258484.09
1167,2020-07-22,wo_co_dien,247895.97
1171,2020-07-23,wo_co_dien,235766.94
1174,2020-07-24,wo_co_dien,223362.07
1184,2020-07-25,wo_co_dien,212145.34
1187,2020-07-26,wo_co_dien,202612.75
1196,2020-07-27,wo_co_dien,190601.21
1202,2020-07-28,wo_co_dien,169673.79
1204,2020-07-29,wo_co_dien,147102.24
1213,2020-07-30,wo_co_dien,129203.51
1221,2020-07-31,wo_co_dien,113168.11
1225,2020-08-01,wo_co_dien,108867.33
1229,2020-08-02,wo_co_dien,231826.74
1238,2020-08-03,wo_co_dien,238595.64
1243,2020-08-04,wo_co_dien,234757.77
1250,2020-08-05,wo_co_dien,230597.02
1253,2020-08-06,wo_co_dien,222829.69
1258,2020-08-07,wo_co_dien,211820.93
1269,2020-08-08,wo_co_dien,201627.91
1273,2020-08-09,wo_co_dien,195296.1
1281,2020-08-10,wo_co_dien,188678.56
1285,2020-08-11,wo_co_dien,176862.77
1288,2020-08-12,wo_co_dien,164563.97
1294,2020-08-13,wo_co_dien,160500.3
1301,2020-08-14,wo_co_dien,157189.7
1309,2020-08-15,wo_co_dien,153095.15
1313,2020-08-16,wo_co_dien,150467.9
1319,2020-08-17,wo_co_dien,147440.13
1327,2020-08-18,wo_co_dien,142889.02
1332,2020-08-19,wo_co_dien,138197.55
1337,2020-08-20,wo_co_dien,133704.62
1347,2020-08-21,wo_co_dien,129895.91
1351,2020-08-22,wo_co_dien,126211.1
1359,2020-08-23,wo_co_dien,123576.54
1364,2020-08-24,wo_co_dien,119643.67
1371,2020-08-25,wo_co_dien,113628.29
1373,2020-08-26,wo_co_dien,107735.85
1383,2020-08-27,wo_co_dien,100730.98
1387,2020-08-28,wo_co_dien,95044.9
1390,2020-08-29,wo_co_dien,87084.93
1396,2020-08-30,wo_co_dien,77351.81
1407,2020-08-31,wo_co_dien,70633.03
1412,2020-09-01,wo_co_dien,80085.7
1415,2020-09-02,wo_co_dien,178531.42
1420,2020-09-03,wo_co_dien,182794.09
1427,2020-09-04,wo_co_dien,179967.35
1432,2020-09-05,wo_co_dien,177869.78
1438,2020-09-06,wo_co_dien,176715.63
1446,2020-09-07,wo_co_dien,173481.72
1455,2020-09-08,wo_co_dien,169458.19
1460,2020-09-09,wo_co_dien,163671.22
1465,2020-09-10,wo_co_dien,157928.42
1470,2020-09-11,wo_co_dien,151539.64
1477,2020-09-12,wo_co_dien,146391.64
1483,2020-09-13,wo_co_dien,142228.63
1490,2020-09-14,wo_co_dien,136056.48
1496,2020-09-15,wo_co_dien,130676.79
1501,2020-09-16,wo_co_dien,127299.64
1506,2020-09-17,wo_co_dien,124133.15
1512,2020-09-18,wo_co_dien,121216.73
1518,2020-09-19,wo_co_dien,119158.49
1523,2020-09-20,wo_co_dien,118631.37
1532,2020-09-21,wo_co_dien,115626.12
1535,2020-09-22,wo_co_dien,111790.6
1544,2020-09-23,wo_co_dien,106163.76
1550,2020-09-24,wo_co_dien,100245.03
