,date,phong_ban,total_duration
7281,2023-08-29,wo_noc,15012.93
7282,2023-08-30,wo_noc,15795.4
7292,2023-08-31,wo_noc,15470.74
7294,2023-09-01,wo_noc,13954.58
7303,2023-09-02,wo_noc,13902.29
7308,2023-09-03,wo_noc,14026.69
7310,2023-09-04,wo_noc,13627.21
7316,2023-09-05,wo_noc,13650.33
7320,2023-09-06,wo_noc,13760.13
7324,2023-09-07,wo_noc,13368.25
7329,2023-09-08,wo_noc,13106.81
7335,2023-09-09,wo_noc,12227.02
7343,2023-09-10,wo_noc,11724.73
7346,2023-09-11,wo_noc,12480.24
7350,2023-09-12,wo_noc,12086.19
7355,2023-09-13,wo_noc,12144.65
7361,2023-09-14,wo_noc,13012.89
7364,2023-09-15,wo_noc,13440.1
7369,2023-09-16,wo_noc,12991.45
7376,2023-09-17,wo_noc,12845.28
7381,2023-09-18,wo_noc,14109.62
7387,2023-09-19,wo_noc,13543.96
7390,2023-09-20,wo_noc,12623.32
7397,2023-09-21,wo_noc,12080.71
7402,2023-09-22,wo_noc,11967.81
7406,2023-09-23,wo_noc,12874.2
7412,2023-09-24,wo_noc,12213.1
7417,2023-09-25,wo_noc,12025.01
7423,2023-09-26,wo_noc,12151.03
7425,2023-09-27,wo_noc,13022.02
7430,2023-09-28,wo_noc,13838.19
7436,2023-09-29,wo_noc,12962.22
7439,2023-09-30,wo_noc,12586.44
7443,2023-10-01,wo_noc,12852.29
7448,2023-10-02,wo_noc,12741.41
7451,2023-10-03,wo_noc,12135.41
7454,2023-10-04,wo_noc,12343.9
7460,2023-10-05,wo_noc,12991.94
7462,2023-10-06,wo_noc,12981.0
7468,2023-10-07,wo_noc,12947.27
7472,2023-10-08,wo_noc,11789.82
7475,2023-10-09,wo_noc,11696.2
7479,2023-10-10,wo_noc,11333.75
7484,2023-10-11,wo_noc,11228.29
7487,2023-10-12,wo_noc,12853.67
7490,2023-10-13,wo_noc,11585.19
7494,2023-10-14,wo_noc,11384.72
7500,2023-10-15,wo_noc,11468.23
7505,2023-10-16,wo_noc,11237.42
7508,2023-10-17,wo_noc,11895.38
7512,2023-10-18,wo_noc,11948.84
7514,2023-10-19,wo_noc,11293.6
7520,2023-10-20,wo_noc,11316.66
7522,2023-10-21,wo_noc,10412.6
7529,2023-10-22,wo_noc,10063.56
7531,2023-10-23,wo_noc,10946.11
7536,2023-10-24,wo_noc,13454.57
7539,2023-10-25,wo_noc,14445.32
7545,2023-10-26,wo_noc,14989.2
7548,2023-10-27,wo_noc,14914.25
7552,2023-10-28,wo_noc,14483.9
7557,2023-10-29,wo_noc,14596.0
7560,2023-10-30,wo_noc,15109.62
7563,2023-10-31,wo_noc,15838.88
7568,2023-11-01,wo_noc,14287.74
7571,2023-11-02,wo_noc,13602.75
7577,2023-11-03,wo_noc,12522.27
7579,2023-11-04,wo_noc,12379.82
7585,2023-11-05,wo_noc,12671.84
7589,2023-11-06,wo_noc,12697.76
7591,2023-11-07,wo_noc,13049.16
7595,2023-11-08,wo_noc,12643.19
7598,2023-11-09,wo_noc,12415.28
7604,2023-11-10,wo_noc,11722.37
7609,2023-11-11,wo_noc,11676.89
7612,2023-11-12,wo_noc,12333.86
7614,2023-11-13,wo_noc,13358.58
7619,2023-11-14,wo_noc,12843.77
7624,2023-11-15,wo_noc,11631.02
7629,2023-11-16,wo_noc,11929.14
7631,2023-11-17,wo_noc,11399.02
7634,2023-11-18,wo_noc,11652.97
7638,2023-11-19,wo_noc,12231.33
7645,2023-11-20,wo_noc,12741.77
7649,2023-11-21,wo_noc,12724.67
7653,2023-11-22,wo_noc,11327.86
7656,2023-11-23,wo_noc,11272.89
7661,2023-11-24,wo_noc,12024.06
7662,2023-11-25,wo_noc,13218.37
7667,2023-11-26,wo_noc,12694.59
7671,2023-11-27,wo_noc,11631.49
7674,2023-11-28,wo_noc,10883.69
7679,2023-11-29,wo_noc,11028.56
7683,2023-11-30,wo_noc,11157.38
7686,2023-12-01,wo_noc,10854.43
7690,2023-12-02,wo_noc,10394.93
7696,2023-12-03,wo_noc,10599.47
7700,2023-12-04,wo_noc,10497.68
7702,2023-12-05,wo_noc,9768.16
7706,2023-12-06,wo_noc,10857.88
7712,2023-12-07,wo_noc,11817.85
7717,2023-12-08,wo_noc,12553.65
7721,2023-12-09,wo_noc,11699.66
7723,2023-12-10,wo_noc,11554.56
7729,2023-12-11,wo_noc,11376.44
7733,2023-12-12,wo_noc,10934.42
7734,2023-12-13,wo_noc,10353.88
7738,2023-12-14,wo_noc,12446.84
7743,2023-12-15,wo_noc,12836.38
7746,2023-12-16,wo_noc,11433.35
7752,2023-12-17,wo_noc,11147.91
7757,2023-12-18,wo_noc,10006.21
7760,2023-12-19,wo_noc,10062.1
7765,2023-12-20,wo_noc,10127.45
7767,2023-12-21,wo_noc,10915.85
7773,2023-12-22,wo_noc,11544.86
7776,2023-12-23,wo_noc,11359.55
7779,2023-12-24,wo_noc,12685.1
7783,2023-12-25,wo_noc,11977.13
7786,2023-12-26,wo_noc,13038.29
7792,2023-12-27,wo_noc,11723.09
7797,2023-12-28,wo_noc,10208.14
7798,2023-12-29,wo_noc,10022.66
7805,2023-12-30,wo_noc,9872.19
7807,2023-12-31,wo_noc,9844.2
