,date,phong_ban,total_duration
2,2020-01-01,wo_ksnn,682.55
5,2020-01-02,wo_ksnn,1611.54
9,2020-01-03,wo_ksnn,1776.64
13,2020-01-04,wo_ksnn,1981.34
17,2020-01-05,wo_ksnn,2008.04
20,2020-01-06,wo_ksnn,2103.76
27,2020-01-07,wo_ksnn,4195.38
29,2020-01-08,wo_ksnn,4857.01
34,2020-01-09,wo_ksnn,4958.38
39,2020-01-10,wo_ksnn,5130.49
43,2020-01-11,wo_ksnn,5150.29
45,2020-01-12,wo_ksnn,5013.15
51,2020-01-13,wo_ksnn,5158.22
54,2020-01-14,wo_ksnn,5637.13
59,2020-01-15,wo_ksnn,5866.9
64,2020-01-16,wo_ksnn,6194.42
68,2020-01-17,wo_ksnn,6017.63
74,2020-01-18,wo_ksnn,6205.45
78,2020-01-19,wo_ksnn,5800.95
80,2020-01-20,wo_ksnn,5740.57
89,2020-01-21,wo_ksnn,5483.95
90,2020-01-22,wo_ksnn,5023.79
97,2020-01-23,wo_ksnn,26120.95
104,2020-01-24,wo_ksnn,33535.52
109,2020-01-25,wo_ksnn,33552.0
112,2020-01-26,wo_ksnn,33552.0
116,2020-01-27,wo_ksnn,33350.99
122,2020-01-28,wo_ksnn,33140.48
128,2020-01-29,wo_ksnn,33165.86
131,2020-01-30,wo_ksnn,33498.91
136,2020-01-31,wo_ksnn,33646.25
140,2020-02-01,wo_ksnn,33051.92
146,2020-02-02,wo_ksnn,32299.88
152,2020-02-03,wo_ksnn,30959.22
158,2020-02-04,wo_ksnn,31377.64
164,2020-02-05,wo_ksnn,31224.03
168,2020-02-06,wo_ksnn,30237.11
173,2020-02-07,wo_ksnn,29137.01
176,2020-02-08,wo_ksnn,27912.19
180,2020-02-09,wo_ksnn,27439.34
186,2020-02-10,wo_ksnn,27162.89
194,2020-02-11,wo_ksnn,26642.79
201,2020-02-12,wo_ksnn,25710.94
203,2020-02-13,wo_ksnn,24372.48
209,2020-02-14,wo_ksnn,23538.2
218,2020-02-15,wo_ksnn,22508.05
224,2020-02-16,wo_ksnn,21124.8
228,2020-02-17,wo_ksnn,20151.31
235,2020-02-18,wo_ksnn,18349.95
241,2020-02-19,wo_ksnn,14015.73
244,2020-02-20,wo_ksnn,29920.58
250,2020-02-21,wo_ksnn,36289.34
260,2020-02-22,wo_ksnn,35935.0
262,2020-02-23,wo_ksnn,35384.16
271,2020-02-24,wo_ksnn,35202.08
276,2020-02-25,wo_ksnn,35294.03
284,2020-02-26,wo_ksnn,35639.94
290,2020-02-27,wo_ksnn,36429.95
294,2020-02-28,wo_ksnn,36345.58
302,2020-02-29,wo_ksnn,35946.49
305,2020-03-01,wo_ksnn,34761.09
311,2020-03-02,wo_ksnn,35208.24
317,2020-03-03,wo_ksnn,36184.29
326,2020-03-04,wo_ksnn,36351.85
332,2020-03-05,wo_ksnn,36109.86
334,2020-03-06,wo_ksnn,35643.48
344,2020-03-07,wo_ksnn,35085.13
351,2020-03-08,wo_ksnn,34658.0
353,2020-03-09,wo_ksnn,34102.27
359,2020-03-10,wo_ksnn,33214.5
366,2020-03-11,wo_ksnn,32569.57
371,2020-03-12,wo_ksnn,31532.85
377,2020-03-13,wo_ksnn,30360.65
386,2020-03-14,wo_ksnn,29635.74
390,2020-03-15,wo_ksnn,28775.52
396,2020-03-16,wo_ksnn,27476.15
404,2020-03-17,wo_ksnn,25464.73
409,2020-03-18,wo_ksnn,20549.92
412,2020-03-19,wo_ksnn,33980.36
420,2020-03-20,wo_ksnn,39940.47
429,2020-03-21,wo_ksnn,39303.44
430,2020-03-22,wo_ksnn,38703.5
440,2020-03-23,wo_ksnn,38147.33
443,2020-03-24,wo_ksnn,37636.04
453,2020-03-25,wo_ksnn,36872.91
458,2020-03-26,wo_ksnn,36352.43
461,2020-03-27,wo_ksnn,35831.04
466,2020-03-28,wo_ksnn,35166.76
474,2020-03-29,wo_ksnn,34533.68
478,2020-03-30,wo_ksnn,33542.79
486,2020-03-31,wo_ksnn,35031.53
492,2020-04-01,wo_ksnn,34503.61
499,2020-04-02,wo_ksnn,33334.02
503,2020-04-03,wo_ksnn,32382.02
513,2020-04-04,wo_ksnn,31167.68
517,2020-04-05,wo_ksnn,30310.14
521,2020-04-06,wo_ksnn,29419.77
529,2020-04-07,wo_ksnn,27540.3
534,2020-04-08,wo_ksnn,26097.31
542,2020-04-09,wo_ksnn,24273.68
549,2020-04-10,wo_ksnn,21919.28
550,2020-04-11,wo_ksnn,20582.37
556,2020-04-12,wo_ksnn,19222.95
565,2020-04-13,wo_ksnn,17672.55
570,2020-04-14,wo_ksnn,14818.01
578,2020-04-15,wo_ksnn,11199.36
580,2020-04-16,wo_ksnn,31173.73
587,2020-04-17,wo_ksnn,37957.45
593,2020-04-18,wo_ksnn,36929.36
600,2020-04-19,wo_ksnn,36034.72
606,2020-04-20,wo_ksnn,35602.63
610,2020-04-21,wo_ksnn,35099.85
616,2020-04-22,wo_ksnn,34275.07
623,2020-04-23,wo_ksnn,33535.65
632,2020-04-24,wo_ksnn,32821.54
636,2020-04-25,wo_ksnn,31749.95
640,2020-04-26,wo_ksnn,31026.87
651,2020-04-27,wo_ksnn,30531.98
652,2020-04-28,wo_ksnn,31573.23
662,2020-04-29,wo_ksnn,31496.63
664,2020-04-30,wo_ksnn,31113.89
675,2020-05-01,wo_ksnn,30249.63
677,2020-05-02,wo_ksnn,29439.54
687,2020-05-03,wo_ksnn,28880.51
688,2020-05-04,wo_ksnn,28243.73
694,2020-05-05,wo_ksnn,27645.98
702,2020-05-06,wo_ksnn,26625.48
706,2020-05-07,wo_ksnn,25363.72
713,2020-05-08,wo_ksnn,24347.06
721,2020-05-09,wo_ksnn,23326.51
726,2020-05-10,wo_ksnn,22731.07
733,2020-05-11,wo_ksnn,21998.91
740,2020-05-12,wo_ksnn,20587.86
744,2020-05-13,wo_ksnn,16512.54
748,2020-05-14,wo_ksnn,33079.03
757,2020-05-15,wo_ksnn,40034.93
761,2020-05-16,wo_ksnn,39548.78
770,2020-05-17,wo_ksnn,39077.06
775,2020-05-18,wo_ksnn,38637.24
782,2020-05-19,wo_ksnn,37843.98
789,2020-05-20,wo_ksnn,37359.9
794,2020-05-21,wo_ksnn,37134.47
797,2020-05-22,wo_ksnn,36515.63
807,2020-05-23,wo_ksnn,35641.62
812,2020-05-24,wo_ksnn,34650.09
817,2020-05-25,wo_ksnn,33897.25
825,2020-05-26,wo_ksnn,35752.2
826,2020-05-27,wo_ksnn,36753.56
837,2020-05-28,wo_ksnn,36644.23
841,2020-05-29,wo_ksnn,35830.36
849,2020-05-30,wo_ksnn,35211.5
855,2020-05-31,wo_ksnn,34456.79
856,2020-06-01,wo_ksnn,32843.32
867,2020-06-02,wo_ksnn,31682.83
869,2020-06-03,wo_ksnn,30690.18
875,2020-06-04,wo_ksnn,30599.12
882,2020-06-05,wo_ksnn,30165.71
889,2020-06-06,wo_ksnn,28870.24
894,2020-06-07,wo_ksnn,27822.55
898,2020-06-08,wo_ksnn,26756.91
909,2020-06-09,wo_ksnn,24792.26
913,2020-06-10,wo_ksnn,21142.37
921,2020-06-11,wo_ksnn,42615.29
925,2020-06-12,wo_ksnn,50391.72
930,2020-06-13,wo_ksnn,49578.31
934,2020-06-14,wo_ksnn,48773.23
941,2020-06-15,wo_ksnn,47638.2
951,2020-06-16,wo_ksnn,46282.86
955,2020-06-17,wo_ksnn,45780.7
959,2020-06-18,wo_ksnn,45382.37
965,2020-06-19,wo_ksnn,45701.76
975,2020-06-20,wo_ksnn,45592.67
979,2020-06-21,wo_ksnn,44213.58
986,2020-06-22,wo_ksnn,43310.24
989,2020-06-23,wo_ksnn,44364.8
994,2020-06-24,wo_ksnn,45229.09
1005,2020-06-25,wo_ksnn,44800.01
1008,2020-06-26,wo_ksnn,44208.91
1012,2020-06-27,wo_ksnn,44100.72
1022,2020-06-28,wo_ksnn,43361.07
1025,2020-06-29,wo_ksnn,42628.33
1035,2020-06-30,wo_ksnn,42217.87
1040,2020-07-01,wo_ksnn,41515.87
1046,2020-07-02,wo_ksnn,39339.72
1053,2020-07-03,wo_ksnn,36610.57
1055,2020-07-04,wo_ksnn,34685.46
1062,2020-07-05,wo_ksnn,34209.92
1069,2020-07-06,wo_ksnn,32335.63
1075,2020-07-07,wo_ksnn,28458.36
1083,2020-07-08,wo_ksnn,22692.98
1086,2020-07-09,wo_ksnn,43486.49
1094,2020-07-10,wo_ksnn,51755.23
1101,2020-07-11,wo_ksnn,50723.37
1102,2020-07-12,wo_ksnn,50185.3
1110,2020-07-13,wo_ksnn,49871.75
1114,2020-07-14,wo_ksnn,48805.17
1123,2020-07-15,wo_ksnn,48054.61
1127,2020-07-16,wo_ksnn,48065.37
1133,2020-07-17,wo_ksnn,47617.31
1140,2020-07-18,wo_ksnn,46912.7
1148,2020-07-19,wo_ksnn,45608.41
1155,2020-07-20,wo_ksnn,44290.79
1158,2020-07-21,wo_ksnn,46320.73
1163,2020-07-22,wo_ksnn,46152.61
1169,2020-07-23,wo_ksnn,45410.14
1178,2020-07-24,wo_ksnn,44157.66
1180,2020-07-25,wo_ksnn,42919.3
1189,2020-07-26,wo_ksnn,41874.11
1195,2020-07-27,wo_ksnn,40545.55
1198,2020-07-28,wo_ksnn,38484.0
1205,2020-07-29,wo_ksnn,35833.39
1210,2020-07-30,wo_ksnn,34003.14
1217,2020-07-31,wo_ksnn,33194.7
1224,2020-08-01,wo_ksnn,31840.77
1230,2020-08-02,wo_ksnn,30775.24
1234,2020-08-03,wo_ksnn,28984.88
1240,2020-08-04,wo_ksnn,25275.59
1246,2020-08-05,wo_ksnn,20587.29
1255,2020-08-06,wo_ksnn,41900.36
1263,2020-08-07,wo_ksnn,49787.51
1266,2020-08-08,wo_ksnn,49006.01
1271,2020-08-09,wo_ksnn,48236.07
1279,2020-08-10,wo_ksnn,47195.68
1286,2020-08-11,wo_ksnn,45964.09
1291,2020-08-12,wo_ksnn,45056.64
1297,2020-08-13,wo_ksnn,44461.35
1304,2020-08-14,wo_ksnn,43623.47
1310,2020-08-15,wo_ksnn,43033.44
1316,2020-08-16,wo_ksnn,42288.36
1323,2020-08-17,wo_ksnn,40387.63
1328,2020-08-18,wo_ksnn,40983.29
1334,2020-08-19,wo_ksnn,40652.22
1341,2020-08-20,wo_ksnn,39934.43
1345,2020-08-21,wo_ksnn,40119.84
1352,2020-08-22,wo_ksnn,40252.13
1357,2020-08-23,wo_ksnn,39345.74
1360,2020-08-24,wo_ksnn,36497.74
1368,2020-08-25,wo_ksnn,34230.16
1372,2020-08-26,wo_ksnn,32357.79
1382,2020-08-27,wo_ksnn,29891.48
1384,2020-08-28,wo_ksnn,27876.34
1393,2020-08-29,wo_ksnn,25797.59
1400,2020-08-30,wo_ksnn,24703.6
1405,2020-08-31,wo_ksnn,22633.41
1408,2020-09-01,wo_ksnn,17919.65
1419,2020-09-02,wo_ksnn,21699.49
1424,2020-09-03,wo_ksnn,46069.53
1431,2020-09-04,wo_ksnn,53670.1
1436,2020-09-05,wo_ksnn,51793.82
1440,2020-09-06,wo_ksnn,50914.25
1449,2020-09-07,wo_ksnn,50384.1
1452,2020-09-08,wo_ksnn,48932.3
1459,2020-09-09,wo_ksnn,48243.14
1462,2020-09-10,wo_ksnn,47813.85
1472,2020-09-11,wo_ksnn,47305.55
1478,2020-09-12,wo_ksnn,46919.66
1480,2020-09-13,wo_ksnn,46845.64
1489,2020-09-14,wo_ksnn,46156.48
1495,2020-09-15,wo_ksnn,48615.88
1503,2020-09-16,wo_ksnn,49736.4
1507,2020-09-17,wo_ksnn,49571.99
1515,2020-09-18,wo_ksnn,49882.77
1519,2020-09-19,wo_ksnn,50205.51
1527,2020-09-20,wo_ksnn,49770.61
1528,2020-09-21,wo_ksnn,49080.56
1538,2020-09-22,wo_ksnn,48903.35
1540,2020-09-23,wo_ksnn,47880.55
1549,2020-09-24,wo_ksnn,47979.67
1552,2020-09-25,wo_ksnn,49530.27
1558,2020-09-26,wo_ksnn,48376.56
1565,2020-09-27,wo_ksnn,47735.84
1573,2020-09-28,wo_ksnn,46460.33
1578,2020-09-29,wo_ksnn,43150.08
1584,2020-09-30,wo_ksnn,39704.42
1591,2020-10-01,wo_ksnn,62215.86
1597,2020-10-02,wo_ksnn,67523.43
1603,2020-10-03,wo_ksnn,64141.43
1608,2020-10-04,wo_ksnn,61994.52
1613,2020-10-05,wo_ksnn,59562.76
1619,2020-10-06,wo_ksnn,56720.73
1629,2020-10-07,wo_ksnn,53632.05
1631,2020-10-08,wo_ksnn,50960.8
1640,2020-10-09,wo_ksnn,49023.35
1643,2020-10-10,wo_ksnn,47303.72
1650,2020-10-11,wo_ksnn,46038.44
1656,2020-10-12,wo_ksnn,45074.95
1660,2020-10-13,wo_ksnn,47895.32
1666,2020-10-14,wo_ksnn,48720.45
1672,2020-10-15,wo_ksnn,47055.04
1682,2020-10-16,wo_ksnn,44014.18
1685,2020-10-17,wo_ksnn,41214.84
1694,2020-10-18,wo_ksnn,40047.9
1698,2020-10-19,wo_ksnn,38462.74
1706,2020-10-20,wo_ksnn,35788.34
1711,2020-10-21,wo_ksnn,34467.15
1715,2020-10-22,wo_ksnn,33408.57
1722,2020-10-23,wo_ksnn,32610.81
1729,2020-10-24,wo_ksnn,30911.95
1736,2020-10-25,wo_ksnn,29004.66
1739,2020-10-26,wo_ksnn,26699.89
1749,2020-10-27,wo_ksnn,23156.27
1752,2020-10-28,wo_ksnn,18530.62
1758,2020-10-29,wo_ksnn,21700.98
1767,2020-10-30,wo_ksnn,22591.0
1772,2020-10-31,wo_ksnn,21648.23
1774,2020-11-01,wo_ksnn,20244.43
1784,2020-11-02,wo_ksnn,28844.81
1786,2020-11-03,wo_ksnn,35487.02
1797,2020-11-04,wo_ksnn,33566.21
1800,2020-11-05,wo_ksnn,32929.74
1809,2020-11-06,wo_ksnn,49915.2
1814,2020-11-07,wo_ksnn,50161.18
1821,2020-11-08,wo_ksnn,49026.72
1826,2020-11-09,wo_ksnn,49032.67
1832,2020-11-10,wo_ksnn,49821.98
1835,2020-11-11,wo_ksnn,51029.23
1843,2020-11-12,wo_ksnn,51405.76
1849,2020-11-13,wo_ksnn,51495.9
1855,2020-11-14,wo_ksnn,52390.57
1861,2020-11-15,wo_ksnn,52163.17
1867,2020-11-16,wo_ksnn,51918.44
1871,2020-11-17,wo_ksnn,52946.87
1880,2020-11-18,wo_ksnn,53396.91
1882,2020-11-19,wo_ksnn,53305.08
1889,2020-11-20,wo_ksnn,53213.89
1896,2020-11-21,wo_ksnn,52924.88
1904,2020-11-22,wo_ksnn,51988.92
1911,2020-11-23,wo_ksnn,51505.79
1915,2020-11-24,wo_ksnn,50429.37
1922,2020-11-25,wo_ksnn,49394.13
1929,2020-11-26,wo_ksnn,76965.72
1931,2020-11-27,wo_ksnn,85007.66
1939,2020-11-28,wo_ksnn,82896.28
1947,2020-11-29,wo_ksnn,81840.97
1950,2020-11-30,wo_ksnn,81347.1
1955,2020-12-01,wo_ksnn,78364.4
1965,2020-12-02,wo_ksnn,84333.42
1971,2020-12-03,wo_ksnn,84033.99
1972,2020-12-04,wo_ksnn,83052.22
1980,2020-12-05,wo_ksnn,82265.94
1985,2020-12-06,wo_ksnn,81467.22
1995,2020-12-07,wo_ksnn,79467.21
1996,2020-12-08,wo_ksnn,77936.04
2002,2020-12-09,wo_ksnn,76828.17
2008,2020-12-10,wo_ksnn,74151.28
2018,2020-12-11,wo_ksnn,67765.81
2023,2020-12-12,wo_ksnn,63701.0
2031,2020-12-13,wo_ksnn,62058.32
2035,2020-12-14,wo_ksnn,60607.57
2041,2020-12-15,wo_ksnn,59958.8
2046,2020-12-16,wo_ksnn,60616.03
2050,2020-12-17,wo_ksnn,60660.52
2061,2020-12-18,wo_ksnn,59502.23
2062,2020-12-19,wo_ksnn,58969.42
2072,2020-12-20,wo_ksnn,57766.68
2078,2020-12-21,wo_ksnn,56214.4
2084,2020-12-22,wo_ksnn,52014.29
2091,2020-12-23,wo_ksnn,46917.94
2094,2020-12-24,wo_ksnn,74929.5
2098,2020-12-25,wo_ksnn,83344.52
2109,2020-12-26,wo_ksnn,81567.97
2113,2020-12-27,wo_ksnn,79415.86
2119,2020-12-28,wo_ksnn,76634.65
2123,2020-12-29,wo_ksnn,73572.2
2130,2020-12-30,wo_ksnn,70712.51
2136,2020-12-31,wo_ksnn,69463.22
2144,2021-01-02,wo_ksnn,0.2
2148,2021-01-03,wo_ksnn,0.99
2153,2021-01-04,wo_ksnn,196.69
2155,2021-01-05,wo_ksnn,5275.62
2162,2021-01-06,wo_ksnn,6910.64
2165,2021-01-07,wo_ksnn,7149.67
2168,2021-01-08,wo_ksnn,7986.24
2173,2021-01-09,wo_ksnn,8673.1
2178,2021-01-10,wo_ksnn,8151.8
2181,2021-01-11,wo_ksnn,8063.33
2184,2021-01-12,wo_ksnn,9405.44
2190,2021-01-13,wo_ksnn,11220.41
2193,2021-01-14,wo_ksnn,12617.0
2195,2021-01-15,wo_ksnn,14407.59
2200,2021-01-16,wo_ksnn,14708.89
2206,2021-01-17,wo_ksnn,13899.0
2208,2021-01-18,wo_ksnn,12966.06
2216,2021-01-19,wo_ksnn,14078.63
2219,2021-01-20,wo_ksnn,15540.84
2223,2021-01-21,wo_ksnn,43558.86
2227,2021-01-22,wo_ksnn,53634.48
2236,2021-01-23,wo_ksnn,53263.42
2239,2021-01-24,wo_ksnn,50947.38
2246,2021-01-25,wo_ksnn,48482.27
2250,2021-01-26,wo_ksnn,45962.65
2256,2021-01-27,wo_ksnn,43546.23
2259,2021-01-28,wo_ksnn,40557.77
2265,2021-01-29,wo_ksnn,36904.79
2269,2021-01-30,wo_ksnn,31048.18
2272,2021-01-31,wo_ksnn,28814.41
2277,2021-02-01,wo_ksnn,26403.28
2282,2021-02-02,wo_ksnn,24082.29
2287,2021-02-03,wo_ksnn,22485.92
2295,2021-02-04,wo_ksnn,20828.86
2300,2021-02-05,wo_ksnn,19431.59
2305,2021-02-06,wo_ksnn,17649.68
2307,2021-02-07,wo_ksnn,15907.51
2312,2021-02-08,wo_ksnn,12014.64
2320,2021-02-09,wo_ksnn,8076.13
2325,2021-02-10,wo_ksnn,6435.72
2330,2021-02-11,wo_ksnn,5574.51
2333,2021-02-12,wo_ksnn,5291.27
2340,2021-02-13,wo_ksnn,5265.74
2345,2021-02-14,wo_ksnn,5207.32
2346,2021-02-15,wo_ksnn,5004.54
2353,2021-02-16,wo_ksnn,4411.85
2354,2021-02-17,wo_ksnn,2659.74
2360,2021-02-18,wo_ksnn,68132.01
2365,2021-02-19,wo_ksnn,91382.91
2369,2021-02-20,wo_ksnn,89178.84
2377,2021-02-21,wo_ksnn,87528.84
2378,2021-02-22,wo_ksnn,83442.1
2383,2021-02-23,wo_ksnn,80115.95
2391,2021-02-24,wo_ksnn,78395.31
2396,2021-02-25,wo_ksnn,75896.75
2400,2021-02-26,wo_ksnn,72791.37
2404,2021-02-27,wo_ksnn,70145.18
2408,2021-02-28,wo_ksnn,67754.36
2417,2021-03-01,wo_ksnn,64745.27
2420,2021-03-02,wo_ksnn,61062.18
2425,2021-03-03,wo_ksnn,57615.18
2428,2021-03-04,wo_ksnn,54623.93
2433,2021-03-05,wo_ksnn,51733.86
2440,2021-03-06,wo_ksnn,49879.88
2445,2021-03-07,wo_ksnn,48381.26
2450,2021-03-08,wo_ksnn,46564.04
2456,2021-03-09,wo_ksnn,43745.87
2460,2021-03-10,wo_ksnn,41474.63
2466,2021-03-11,wo_ksnn,39148.77
2468,2021-03-12,wo_ksnn,35807.8
2473,2021-03-13,wo_ksnn,32857.61
2477,2021-03-14,wo_ksnn,31316.38
2480,2021-03-15,wo_ksnn,29697.88
2484,2021-03-16,wo_ksnn,26156.25
2487,2021-03-17,wo_ksnn,18873.04
2492,2021-03-18,wo_ksnn,106570.81
2497,2021-03-19,wo_ksnn,110143.22
2503,2021-03-20,wo_ksnn,108327.29
2509,2021-03-21,wo_ksnn,106065.16
2511,2021-03-22,wo_ksnn,103360.12
2518,2021-03-23,wo_ksnn,99742.49
2523,2021-03-24,wo_ksnn,97112.82
2528,2021-03-25,wo_ksnn,94908.03
2532,2021-03-26,wo_ksnn,92246.33
2540,2021-03-27,wo_ksnn,90628.25
2544,2021-03-28,wo_ksnn,88181.54
2546,2021-03-29,wo_ksnn,84704.38
2551,2021-03-30,wo_ksnn,80546.36
2560,2021-03-31,wo_ksnn,77849.43
2563,2021-04-01,wo_ksnn,74179.47
2568,2021-04-02,wo_ksnn,71728.73
2571,2021-04-03,wo_ksnn,75803.57
2579,2021-04-04,wo_ksnn,90871.24
2585,2021-04-05,wo_ksnn,90178.11
2587,2021-04-06,wo_ksnn,88281.25
2595,2021-04-07,wo_ksnn,86470.89
2596,2021-04-08,wo_ksnn,86183.03
2604,2021-04-09,wo_ksnn,85637.34
2609,2021-04-10,wo_ksnn,84842.25
2611,2021-04-11,wo_ksnn,84694.66
2615,2021-04-12,wo_ksnn,84558.78
2622,2021-04-13,wo_ksnn,83991.59
2626,2021-04-14,wo_ksnn,82890.01
2630,2021-04-15,wo_ksnn,81552.05
2631,2021-04-16,wo_ksnn,79394.42
2638,2021-04-17,wo_ksnn,77720.27
2639,2021-04-18,wo_ksnn,76702.63
2644,2021-04-19,wo_ksnn,75796.9
2652,2021-04-20,wo_ksnn,74731.01
2656,2021-04-21,wo_ksnn,73153.65
2661,2021-04-22,wo_ksnn,72175.44
2665,2021-04-23,wo_ksnn,69896.38
2672,2021-04-24,wo_ksnn,67214.74
2676,2021-04-25,wo_ksnn,64086.77
2680,2021-04-26,wo_ksnn,59996.29
2684,2021-04-27,wo_ksnn,56703.98
2689,2021-04-28,wo_ksnn,52103.13
2694,2021-04-29,wo_ksnn,46245.16
2702,2021-04-30,wo_ksnn,42320.27
2708,2021-05-01,wo_ksnn,52842.98
2712,2021-05-02,wo_ksnn,69498.53
2714,2021-05-03,wo_ksnn,72358.11
2720,2021-05-04,wo_ksnn,75364.27
2727,2021-05-05,wo_ksnn,96617.83
2730,2021-05-06,wo_ksnn,144890.74
2735,2021-05-07,wo_ksnn,151594.11
2739,2021-05-08,wo_ksnn,112563.18
2745,2021-05-09,wo_ksnn,83941.01
2749,2021-05-10,wo_ksnn,73433.44
2755,2021-05-11,wo_ksnn,64764.01
2759,2021-05-12,wo_ksnn,57938.92
2766,2021-05-13,wo_ksnn,87243.5
2770,2021-05-14,wo_ksnn,101259.52
2773,2021-05-15,wo_ksnn,100446.28
2777,2021-05-16,wo_ksnn,99648.83
2780,2021-05-17,wo_ksnn,97404.96
2783,2021-05-18,wo_ksnn,93916.06
2792,2021-05-19,wo_ksnn,92328.7
2794,2021-05-20,wo_ksnn,91620.72
2801,2021-05-21,wo_ksnn,89429.28
2805,2021-05-22,wo_ksnn,87320.14
2811,2021-05-23,wo_ksnn,84776.18
2814,2021-05-24,wo_ksnn,85167.91
2817,2021-05-25,wo_ksnn,84779.91
2820,2021-05-26,wo_ksnn,81255.82
2825,2021-05-27,wo_ksnn,77275.3
2829,2021-05-28,wo_ksnn,74253.41
2833,2021-05-29,wo_ksnn,69805.37
2836,2021-05-30,wo_ksnn,63608.13
2843,2021-05-31,wo_ksnn,58610.26
2845,2021-06-01,wo_ksnn,72427.1
2848,2021-06-02,wo_ksnn,84010.8
2854,2021-06-03,wo_ksnn,83112.49
2856,2021-06-04,wo_ksnn,81369.11
2862,2021-06-05,wo_ksnn,79966.1
2864,2021-06-06,wo_ksnn,79280.58
2871,2021-06-07,wo_ksnn,79596.02
2872,2021-06-08,wo_ksnn,81597.3
2878,2021-06-09,wo_ksnn,83077.28
2882,2021-06-10,wo_ksnn,84312.47
2885,2021-06-11,wo_ksnn,84492.1
2891,2021-06-12,wo_ksnn,82927.48
2894,2021-06-13,wo_ksnn,80678.78
2898,2021-06-14,wo_ksnn,78509.04
2900,2021-06-15,wo_ksnn,76652.86
2907,2021-06-16,wo_ksnn,75473.29
2911,2021-06-17,wo_ksnn,74500.35
2913,2021-06-18,wo_ksnn,73416.39
2916,2021-06-19,wo_ksnn,71934.12
2921,2021-06-20,wo_ksnn,70241.51
2927,2021-06-21,wo_ksnn,68353.6
2930,2021-06-22,wo_ksnn,65984.43
2932,2021-06-23,wo_ksnn,64961.15
2938,2021-06-24,wo_ksnn,63730.64
2940,2021-06-25,wo_ksnn,61264.32
2947,2021-06-26,wo_ksnn,58688.26
2949,2021-06-27,wo_ksnn,56304.63
2954,2021-06-28,wo_ksnn,53734.63
2958,2021-06-29,wo_ksnn,49867.01
2963,2021-06-30,wo_ksnn,45597.58
2964,2021-07-01,wo_ksnn,95989.44
2971,2021-07-02,wo_ksnn,115438.89
2972,2021-07-03,wo_ksnn,113327.99
2977,2021-07-04,wo_ksnn,111659.27
2980,2021-07-05,wo_ksnn,114264.24
2985,2021-07-06,wo_ksnn,113831.17
2990,2021-07-07,wo_ksnn,108795.82
