,date,phong_ban,total_duration
1,2020-01-01,wo_others,308.45
6,2020-01-02,wo_others,1148.91
10,2020-01-03,wo_others,1822.48
12,2020-01-04,wo_others,2888.7
18,2020-01-05,wo_others,4200.74
21,2020-01-06,wo_others,5285.77
28,2020-01-07,wo_others,7157.65
32,2020-01-08,wo_others,8717.84
36,2020-01-09,wo_others,9532.27
38,2020-01-10,wo_others,10165.34
44,2020-01-11,wo_others,9728.51
46,2020-01-12,wo_others,9788.61
49,2020-01-13,wo_others,10212.02
53,2020-01-14,wo_others,11395.16
58,2020-01-15,wo_others,13030.21
62,2020-01-16,wo_others,13098.84
65,2020-01-17,wo_others,13338.92
71,2020-01-18,wo_others,13479.08
79,2020-01-19,wo_others,13362.95
82,2020-01-20,wo_others,13710.91
86,2020-01-21,wo_others,14276.67
91,2020-01-22,wo_others,13432.05
99,2020-01-23,wo_others,13594.05
101,2020-01-24,wo_others,13572.56
105,2020-01-25,wo_others,13449.92
113,2020-01-26,wo_others,13329.73
117,2020-01-27,wo_others,13297.83
121,2020-01-28,wo_others,13267.5
129,2020-01-29,wo_others,13278.53
132,2020-01-30,wo_others,13226.02
138,2020-01-31,wo_others,13783.32
142,2020-02-01,wo_others,14821.08
148,2020-02-02,wo_others,14938.89
151,2020-02-03,wo_others,15220.66
159,2020-02-04,wo_others,16511.24
163,2020-02-05,wo_others,18632.92
169,2020-02-06,wo_others,20317.68
172,2020-02-07,wo_others,21150.58
175,2020-02-08,wo_others,21222.26
183,2020-02-09,wo_others,20923.61
187,2020-02-10,wo_others,22513.59
191,2020-02-11,wo_others,31445.76
197,2020-02-12,wo_others,33558.37
204,2020-02-13,wo_others,43079.07
213,2020-02-14,wo_others,153813.9
216,2020-02-15,wo_others,157824.97
223,2020-02-16,wo_others,154290.8
227,2020-02-17,wo_others,149595.58
234,2020-02-18,wo_others,144170.46
240,2020-02-19,wo_others,140380.0
246,2020-02-20,wo_others,134958.59
254,2020-02-21,wo_others,130676.79
261,2020-02-22,wo_others,126507.22
266,2020-02-23,wo_others,121628.25
269,2020-02-24,wo_others,116936.9
275,2020-02-25,wo_others,110310.31
283,2020-02-26,wo_others,101981.51
291,2020-02-27,wo_others,89072.58
296,2020-02-28,wo_others,78834.55
303,2020-02-29,wo_others,75433.31
306,2020-03-01,wo_others,71592.83
310,2020-03-02,wo_others,71018.54
316,2020-03-03,wo_others,74301.37
327,2020-03-04,wo_others,141248.15
333,2020-03-05,wo_others,168615.73
336,2020-03-06,wo_others,201598.3
343,2020-03-07,wo_others,201941.21
350,2020-03-08,wo_others,200730.84
352,2020-03-09,wo_others,199577.39
360,2020-03-10,wo_others,199505.75
368,2020-03-11,wo_others,202002.82
374,2020-03-12,wo_others,204426.34
376,2020-03-13,wo_others,206724.18
385,2020-03-14,wo_others,206077.99
391,2020-03-15,wo_others,205025.13
398,2020-03-16,wo_others,201932.18
403,2020-03-17,wo_others,197381.3
410,2020-03-18,wo_others,196171.33
416,2020-03-19,wo_others,194375.91
421,2020-03-20,wo_others,190061.17
424,2020-03-21,wo_others,187235.41
431,2020-03-22,wo_others,183231.7
436,2020-03-23,wo_others,178511.06
446,2020-03-24,wo_others,174103.92
449,2020-03-25,wo_others,169884.73
456,2020-03-26,wo_others,162221.22
464,2020-03-27,wo_others,158034.56
467,2020-03-28,wo_others,153156.88
473,2020-03-29,wo_others,147163.01
481,2020-03-30,wo_others,137664.5
487,2020-03-31,wo_others,129593.49
495,2020-04-01,wo_others,126062.37
501,2020-04-02,wo_others,126309.26
502,2020-04-03,wo_others,109131.32
511,2020-04-04,wo_others,82890.22
516,2020-04-05,wo_others,84077.62
520,2020-04-06,wo_others,84095.07
526,2020-04-07,wo_others,88231.95
532,2020-04-08,wo_others,94307.21
543,2020-04-09,wo_others,98682.95
548,2020-04-10,wo_others,103195.67
552,2020-04-11,wo_others,107671.74
559,2020-04-12,wo_others,109497.56
567,2020-04-13,wo_others,115183.79
568,2020-04-14,wo_others,126108.04
577,2020-04-15,wo_others,133332.9
585,2020-04-16,wo_others,151608.08
586,2020-04-17,wo_others,167658.99
595,2020-04-18,wo_others,169079.02
599,2020-04-19,wo_others,166739.27
608,2020-04-20,wo_others,164457.48
615,2020-04-21,wo_others,164515.57
619,2020-04-22,wo_others,168707.2
626,2020-04-23,wo_others,165675.53
633,2020-04-24,wo_others,161001.07
635,2020-04-25,wo_others,155658.65
642,2020-04-26,wo_others,151645.77
647,2020-04-27,wo_others,147436.89
657,2020-04-28,wo_others,139061.87
659,2020-04-29,wo_others,131344.98
665,2020-04-30,wo_others,127370.25
670,2020-05-01,wo_others,125946.85
678,2020-05-02,wo_others,126092.69
686,2020-05-03,wo_others,125793.64
689,2020-05-04,wo_others,124650.8
698,2020-05-05,wo_others,124641.77
701,2020-05-06,wo_others,143931.32
708,2020-05-07,wo_others,226826.5
712,2020-05-08,wo_others,281937.82
720,2020-05-09,wo_others,282371.89
728,2020-05-10,wo_others,279030.93
730,2020-05-11,wo_others,276951.82
741,2020-05-12,wo_others,276533.7
742,2020-05-13,wo_others,287142.8
750,2020-05-14,wo_others,312235.62
758,2020-05-15,wo_others,312890.16
760,2020-05-16,wo_others,309574.1
769,2020-05-17,wo_others,306820.15
777,2020-05-18,wo_others,302897.27
778,2020-05-19,wo_others,297445.34
785,2020-05-20,wo_others,286869.26
795,2020-05-21,wo_others,279953.48
800,2020-05-22,wo_others,273751.28
802,2020-05-23,wo_others,263797.68
810,2020-05-24,wo_others,255733.65
814,2020-05-25,wo_others,248418.74
821,2020-05-26,wo_others,239247.99
827,2020-05-27,wo_others,232755.18
836,2020-05-28,wo_others,225440.76
839,2020-05-29,wo_others,217632.61
845,2020-05-30,wo_others,209840.54
852,2020-05-31,wo_others,205049.38
860,2020-06-01,wo_others,202449.6
864,2020-06-02,wo_others,207513.25
870,2020-06-03,wo_others,215297.8
876,2020-06-04,wo_others,214036.71
883,2020-06-05,wo_others,220239.48
891,2020-06-06,wo_others,222744.93
892,2020-06-07,wo_others,226360.59
903,2020-06-08,wo_others,229530.4
906,2020-06-09,wo_others,262429.25
915,2020-06-10,wo_others,287594.84
920,2020-06-11,wo_others,285903.08
922,2020-06-12,wo_others,282090.81
929,2020-06-13,wo_others,280946.34
935,2020-06-14,wo_others,279049.46
942,2020-06-15,wo_others,277072.97
950,2020-06-16,wo_others,270962.06
953,2020-06-17,wo_others,266417.13
958,2020-06-18,wo_others,261658.69
964,2020-06-19,wo_others,251705.07
971,2020-06-20,wo_others,243650.03
980,2020-06-21,wo_others,239370.36
983,2020-06-22,wo_others,236533.39
988,2020-06-23,wo_others,233833.9
996,2020-06-24,wo_others,236352.39
1000,2020-06-25,wo_others,237089.86
1007,2020-06-26,wo_others,230862.76
1013,2020-06-27,wo_others,223889.01
1020,2020-06-28,wo_others,217734.91
1028,2020-06-29,wo_others,210428.19
1030,2020-06-30,wo_others,195895.41
1037,2020-07-01,wo_others,188396.82
1044,2020-07-02,wo_others,188021.75
1049,2020-07-03,wo_others,188212.41
1056,2020-07-04,wo_others,191597.19
1060,2020-07-05,wo_others,198477.0
1066,2020-07-06,wo_others,203136.16
1074,2020-07-07,wo_others,208231.05
1082,2020-07-08,wo_others,226568.34
1084,2020-07-09,wo_others,234342.42
1093,2020-07-10,wo_others,227769.68
1097,2020-07-11,wo_others,224499.16
1107,2020-07-12,wo_others,222581.57
1109,2020-07-13,wo_others,221328.91
1115,2020-07-14,wo_others,220536.68
1122,2020-07-15,wo_others,219980.6
1126,2020-07-16,wo_others,219778.22
1134,2020-07-17,wo_others,225351.99
1142,2020-07-18,wo_others,226540.64
1144,2020-07-19,wo_others,226751.63
1151,2020-07-20,wo_others,224216.5
1157,2020-07-21,wo_others,221069.07
1162,2020-07-22,wo_others,218210.86
1168,2020-07-23,wo_others,251939.47
1179,2020-07-24,wo_others,282580.33
1182,2020-07-25,wo_others,291005.87
1188,2020-07-26,wo_others,284205.84
1192,2020-07-27,wo_others,279270.49
1203,2020-07-28,wo_others,273367.54
1208,2020-07-29,wo_others,267647.04
1215,2020-07-30,wo_others,262106.32
1220,2020-07-31,wo_others,257201.91
1223,2020-08-01,wo_others,251065.75
1228,2020-08-02,wo_others,250369.29
1235,2020-08-03,wo_others,251037.9
1241,2020-08-04,wo_others,252993.76
1249,2020-08-05,wo_others,271088.18
1254,2020-08-06,wo_others,295809.0
1260,2020-08-07,wo_others,342686.76
1268,2020-08-08,wo_others,406488.09
1274,2020-08-09,wo_others,406701.23
1280,2020-08-10,wo_others,404851.59
1282,2020-08-11,wo_others,401312.99
1293,2020-08-12,wo_others,396471.81
1298,2020-08-13,wo_others,391838.16
1302,2020-08-14,wo_others,385828.08
1306,2020-08-15,wo_others,378147.96
1314,2020-08-16,wo_others,375112.91
1322,2020-08-17,wo_others,370864.4
1325,2020-08-18,wo_others,368830.4
1335,2020-08-19,wo_others,372043.7
1338,2020-08-20,wo_others,368819.89
1342,2020-08-21,wo_others,365114.75
1353,2020-08-22,wo_others,360490.38
1355,2020-08-23,wo_others,356732.36
1365,2020-08-24,wo_others,350208.02
1369,2020-08-25,wo_others,340453.1
1377,2020-08-26,wo_others,329672.01
1378,2020-08-27,wo_others,316714.38
1388,2020-08-28,wo_others,302290.18
1394,2020-08-29,wo_others,263067.81
1401,2020-08-30,wo_others,252913.54
1404,2020-08-31,wo_others,244378.06
1409,2020-09-01,wo_others,235098.61
1418,2020-09-02,wo_others,234456.89
1421,2020-09-03,wo_others,286191.02
1428,2020-09-04,wo_others,348381.54
1434,2020-09-05,wo_others,377791.11
1441,2020-09-06,wo_others,387380.36
1445,2020-09-07,wo_others,386726.2
1454,2020-09-08,wo_others,406956.41
1456,2020-09-09,wo_others,421513.54
1467,2020-09-10,wo_others,420073.79
1471,2020-09-11,wo_others,416146.64
1476,2020-09-12,wo_others,406534.46
1482,2020-09-13,wo_others,395955.96
1487,2020-09-14,wo_others,393193.52
1497,2020-09-15,wo_others,391456.13
1499,2020-09-16,wo_others,406260.73
1505,2020-09-17,wo_others,416479.97
1511,2020-09-18,wo_others,407570.29
1521,2020-09-19,wo_others,401806.48
1526,2020-09-20,wo_others,398569.72
1531,2020-09-21,wo_others,394046.01
1536,2020-09-22,wo_others,387282.67
1545,2020-09-23,wo_others,380913.35
1548,2020-09-24,wo_others,373424.32
1553,2020-09-25,wo_others,363506.14
1562,2020-09-26,wo_others,347464.02
1567,2020-09-27,wo_others,334984.84
1572,2020-09-28,wo_others,322564.32
1576,2020-09-29,wo_others,294840.83
1586,2020-09-30,wo_others,275060.03
1592,2020-10-01,wo_others,253620.42
1599,2020-10-02,wo_others,250993.31
1602,2020-10-03,wo_others,250605.01
1607,2020-10-04,wo_others,278398.96
1615,2020-10-05,wo_others,292955.27
1622,2020-10-06,wo_others,317622.85
1626,2020-10-07,wo_others,392850.7
1633,2020-10-08,wo_others,415377.4
1638,2020-10-09,wo_others,423854.49
1645,2020-10-10,wo_others,419112.81
1649,2020-10-11,wo_others,414707.93
1659,2020-10-12,wo_others,409021.47
1662,2020-10-13,wo_others,399419.54
1671,2020-10-14,wo_others,383146.95
1674,2020-10-15,wo_others,384891.1
1683,2020-10-16,wo_others,390386.41
1686,2020-10-17,wo_others,385032.15
1690,2020-10-18,wo_others,380362.83
1697,2020-10-19,wo_others,373633.99
1702,2020-10-20,wo_others,361813.91
1708,2020-10-21,wo_others,351165.72
1718,2020-10-22,wo_others,344517.84
1723,2020-10-23,wo_others,337768.36
1731,2020-10-24,wo_others,329144.38
1735,2020-10-25,wo_others,321984.57
1738,2020-10-26,wo_others,312873.7
1748,2020-10-27,wo_others,303805.15
1754,2020-10-28,wo_others,296759.24
1760,2020-10-29,wo_others,289668.71
1766,2020-10-30,wo_others,282254.89
1771,2020-10-31,wo_others,273472.85
1777,2020-11-01,wo_others,266040.55
1785,2020-11-02,wo_others,264353.16
1791,2020-11-03,wo_others,301537.97
1792,2020-11-04,wo_others,326443.73
1801,2020-11-05,wo_others,332554.37
1807,2020-11-06,wo_others,333391.77
1813,2020-11-07,wo_others,330564.57
1819,2020-11-08,wo_others,331056.96
1827,2020-11-09,wo_others,331794.74
1829,2020-11-10,wo_others,336064.07
1836,2020-11-11,wo_others,335469.81
1841,2020-11-12,wo_others,334726.13
1847,2020-11-13,wo_others,334060.11
1853,2020-11-14,wo_others,330883.85
1863,2020-11-15,wo_others,328093.07
1868,2020-11-16,wo_others,325785.49
1875,2020-11-17,wo_others,323857.69
1881,2020-11-18,wo_others,318827.59
1886,2020-11-19,wo_others,312147.92
1893,2020-11-20,wo_others,307434.96
1898,2020-11-21,wo_others,302886.2
1900,2020-11-22,wo_others,300103.84
1910,2020-11-23,wo_others,296401.02
1916,2020-11-24,wo_others,289840.21
1919,2020-11-25,wo_others,281458.21
1924,2020-11-26,wo_others,274097.61
1935,2020-11-27,wo_others,269875.48
1936,2020-11-28,wo_others,264125.48
1944,2020-11-29,wo_others,256105.47
1949,2020-11-30,wo_others,247835.5
1954,2020-12-01,wo_others,244479.12
1963,2020-12-02,wo_others,244071.19
1968,2020-12-03,wo_others,274897.5
1974,2020-12-04,wo_others,296336.93
1981,2020-12-05,wo_others,298910.0
1984,2020-12-06,wo_others,306189.95
1993,2020-12-07,wo_others,317686.07
2001,2020-12-08,wo_others,325430.4
2007,2020-12-09,wo_others,329611.43
2011,2020-12-10,wo_others,329849.72
2017,2020-12-11,wo_others,328781.34
2021,2020-12-12,wo_others,326930.03
2028,2020-12-13,wo_others,324704.52
2036,2020-12-14,wo_others,322324.77
2043,2020-12-15,wo_others,318666.06
2044,2020-12-16,wo_others,321394.74
2052,2020-12-17,wo_others,332965.99
2057,2020-12-18,wo_others,329922.46
2065,2020-12-19,wo_others,326669.94
2068,2020-12-20,wo_others,324110.42
2079,2020-12-21,wo_others,321378.0
2082,2020-12-22,wo_others,318763.12
2090,2020-12-23,wo_others,314278.86
2092,2020-12-24,wo_others,306809.21
2102,2020-12-25,wo_others,295362.35
2104,2020-12-26,wo_others,282829.3
2112,2020-12-27,wo_others,277882.63
2116,2020-12-28,wo_others,270697.47
2126,2020-12-29,wo_others,265123.46
2132,2020-12-30,wo_others,262155.64
2138,2020-12-31,wo_others,260150.93
2141,2021-01-01,wo_others,122.76
2146,2021-01-02,wo_others,20473.26
2150,2021-01-03,wo_others,30552.66
2151,2021-01-04,wo_others,32545.27
2158,2021-01-05,wo_others,37191.37
2161,2021-01-06,wo_others,43774.04
2163,2021-01-07,wo_others,59776.02
2170,2021-01-08,wo_others,67167.48
2171,2021-01-09,wo_others,71980.54
2177,2021-01-10,wo_others,72721.28
2182,2021-01-11,wo_others,72452.44
2183,2021-01-12,wo_others,71410.32
2189,2021-01-13,wo_others,72200.24
2191,2021-01-14,wo_others,71106.56
2198,2021-01-15,wo_others,68770.18
2199,2021-01-16,wo_others,66306.35
2204,2021-01-17,wo_others,64396.02
2210,2021-01-18,wo_others,63418.76
2215,2021-01-19,wo_others,61625.75
2220,2021-01-20,wo_others,61706.36
2224,2021-01-21,wo_others,59586.72
2228,2021-01-22,wo_others,58570.11
2232,2021-01-23,wo_others,57823.41
2238,2021-01-24,wo_others,52588.31
2242,2021-01-25,wo_others,47432.5
2248,2021-01-26,wo_others,40319.08
2254,2021-01-27,wo_others,39367.15
2258,2021-01-28,wo_others,39681.85
2264,2021-01-29,wo_others,36447.67
2267,2021-01-30,wo_others,29211.7
2274,2021-01-31,wo_others,26026.55
2280,2021-02-01,wo_others,25231.43
2283,2021-02-02,wo_others,43411.17
2290,2021-02-03,wo_others,51670.64
2293,2021-02-04,wo_others,52876.88
2297,2021-02-05,wo_others,55197.12
2306,2021-02-06,wo_others,57843.62
2311,2021-02-07,wo_others,57638.3
2315,2021-02-08,wo_others,57101.42
2321,2021-02-09,wo_others,58165.85
2324,2021-02-10,wo_others,58686.89
2327,2021-02-11,wo_others,58210.95
2335,2021-02-12,wo_others,58091.75
2338,2021-02-13,wo_others,58005.33
2342,2021-02-14,wo_others,57931.96
2347,2021-02-15,wo_others,57893.03
2350,2021-02-16,wo_others,57880.77
2355,2021-02-17,wo_others,59581.84
2359,2021-02-18,wo_others,60845.11
2363,2021-02-19,wo_others,63132.76
2370,2021-02-20,wo_others,61423.82
2373,2021-02-21,wo_others,60988.79
2379,2021-02-22,wo_others,64977.96
2385,2021-02-23,wo_others,69052.71
2392,2021-02-24,wo_others,66560.23
2394,2021-02-25,wo_others,60823.08
2399,2021-02-26,wo_others,53053.9
2403,2021-02-27,wo_others,44938.18
2411,2021-02-28,wo_others,34969.76
2414,2021-03-01,wo_others,29506.52
2421,2021-03-02,wo_others,51770.17
2423,2021-03-03,wo_others,75206.29
2432,2021-03-04,wo_others,79923.92
2435,2021-03-05,wo_others,86006.91
2439,2021-03-06,wo_others,94218.95
2444,2021-03-07,wo_others,95197.88
2448,2021-03-08,wo_others,101529.54
2455,2021-03-09,wo_others,111396.02
2462,2021-03-10,wo_others,158065.24
2465,2021-03-11,wo_others,158297.72
2467,2021-03-12,wo_others,157188.04
2471,2021-03-13,wo_others,156853.95
2475,2021-03-14,wo_others,155972.38
2479,2021-03-15,wo_others,170399.93
2483,2021-03-16,wo_others,214951.9
2490,2021-03-17,wo_others,196261.86
2491,2021-03-18,wo_others,168295.09
2500,2021-03-19,wo_others,149518.19
2505,2021-03-20,wo_others,143474.07
2508,2021-03-21,wo_others,138338.89
2514,2021-03-22,wo_others,134647.51
2517,2021-03-23,wo_others,129600.7
2522,2021-03-24,wo_others,123941.52
2526,2021-03-25,wo_others,117934.05
2534,2021-03-26,wo_others,110049.24
2538,2021-03-27,wo_others,97958.28
2542,2021-03-28,wo_others,85350.7
2550,2021-03-29,wo_others,73400.22
2554,2021-03-30,wo_others,56752.05
2556,2021-03-31,wo_others,41779.19
2565,2021-04-01,wo_others,36433.16
2566,2021-04-02,wo_others,52045.61
2574,2021-04-03,wo_others,68230.87
2576,2021-04-04,wo_others,69375.41
2582,2021-04-05,wo_others,72062.37
2586,2021-04-06,wo_others,77466.93
