date,phong_ban,sum_duration
2021-11-18,wo_co_dien,42183.16
2021-11-18,wo_ksnn,52881.37
2021-11-18,wo_noc,7972.58
2021-11-18,wo_others,292160.3
2021-11-19,wo_co_dien,41015.01
2021-11-19,wo_others,287140.52
2021-11-19,wo_ktts,120.0
2021-11-19,wo_ksnn,50555.71
2021-11-19,wo_noc,8242.25
2021-11-20,wo_co_dien,39767.69
2021-11-20,wo_ktts,120.0
2021-11-20,wo_noc,8222.99
2021-11-20,wo_ksnn,48231.72
2021-11-20,wo_others,282480.87
2021-11-21,wo_ksnn,46811.42
2021-11-21,wo_co_dien,39720.05
2021-11-21,wo_noc,8780.62
2021-11-21,wo_ktts,119.79
2021-11-21,wo_others,279164.59
2021-11-22,wo_ksnn,45261.51
2021-11-22,wo_others,272405.82
2021-11-22,wo_noc,8589.46
2021-11-22,wo_co_dien,39148.73
2021-11-22,wo_ktts,120.0
2021-11-23,wo_noc,9205.74
2021-11-23,wo_ksnn,43003.86
2021-11-23,wo_others,263290.18
2021-11-23,wo_co_dien,37918.26
2021-11-23,wo_ktts,111.53
2021-11-24,wo_ktts,96.0
2021-11-24,wo_co_dien,36496.83
2021-11-24,wo_ksnn,41167.91
2021-11-24,wo_noc,9685.23
2021-11-24,wo_others,252582.92
2021-11-25,wo_ksnn,39069.08
2021-11-25,wo_others,242676.09
2021-11-25,wo_noc,9561.92
2021-11-25,wo_co_dien,36292.9
2021-11-25,wo_ktts,96.0
2021-11-26,wo_noc,9049.98
2021-11-26,wo_co_dien,36905.02
2021-11-26,wo_others,232292.75
2021-11-26,wo_ktts,96.0
2021-11-26,wo_ksnn,36430.25
2021-11-27,wo_others,224650.98
2021-11-27,wo_noc,9008.31
2021-11-27,wo_ksnn,33708.34
2021-11-27,wo_co_dien,36063.05
2021-11-27,wo_ktts,110.63
2021-11-28,wo_noc,8497.34
2021-11-28,wo_others,218314.85
2021-11-28,wo_ksnn,30401.91
2021-11-28,wo_ktts,120.0
2021-11-28,wo_co_dien,35314.25
2021-11-29,wo_noc,7932.57
2021-11-29,wo_ksnn,24516.61
2021-11-29,wo_ktts,128.5
2021-11-29,wo_co_dien,34234.69
2021-11-29,wo_others,211488.14
2021-11-30,wo_noc,8038.03
2021-11-30,wo_others,206366.7
2021-11-30,wo_co_dien,32474.61
2021-11-30,wo_ktts,144.0
2021-11-30,wo_ksnn,20550.24
2021-12-01,wo_noc,8466.04
2021-12-01,wo_co_dien,39474.22
2021-12-01,wo_others,202331.59
2021-12-01,wo_ktts,151.29
2021-12-01,wo_ksnn,43018.34
2021-12-02,wo_co_dien,38006.83
2021-12-02,wo_others,207634.16
2021-12-02,wo_ktts,140.05
2021-12-02,wo_noc,8192.76
2021-12-02,wo_ksnn,55260.25
2021-12-03,wo_others,204928.02
2021-12-03,wo_ksnn,57101.01
2021-12-03,wo_co_dien,36765.66
2021-12-03,wo_noc,7583.67
2021-12-03,wo_ktts,120.0
2021-12-04,wo_noc,7084.11
2021-12-04,wo_ksnn,56755.8
2021-12-04,wo_co_dien,36193.56
2021-12-04,wo_others,204345.77
2021-12-04,wo_ktts,120.0
2021-12-05,wo_ktts,120.0
2021-12-05,wo_co_dien,36019.53
2021-12-05,wo_ksnn,56342.19
2021-12-05,wo_noc,7279.36
2021-12-05,wo_others,211809.43
2021-12-06,wo_co_dien,37132.27
2021-12-06,wo_noc,8137.19
2021-12-06,wo_ktts,127.27
2021-12-06,wo_others,243502.31
2021-12-06,wo_ksnn,55728.83
2021-12-07,wo_noc,8304.56
2021-12-07,wo_co_dien,49771.94
2021-12-07,wo_ksnn,54626.84
2021-12-07,wo_others,257825.35
2021-12-07,wo_ktts,128.03
2021-12-08,wo_co_dien,49432.37
2021-12-08,wo_ksnn,52875.36
2021-12-08,wo_noc,8947.2
2021-12-08,wo_others,271617.51
2021-12-08,wo_ktts,120.0
2021-12-09,wo_noc,8983.87
2021-12-09,wo_ktts,120.0
2021-12-09,wo_others,276829.87
2021-12-09,wo_co_dien,48609.59
2021-12-09,wo_ksnn,87698.76
2021-12-10,wo_ksnn,100831.33
2021-12-10,wo_others,296902.78
2021-12-10,wo_co_dien,47848.16
2021-12-10,wo_ktts,103.99
2021-12-10,wo_noc,8463.34
2021-12-11,wo_co_dien,47062.58
2021-12-11,wo_others,318168.76
2021-12-11,wo_ktts,96.0
2021-12-11,wo_noc,7672.36
2021-12-11,wo_ksnn,100254.08
2021-12-12,wo_ktts,96.0
2021-12-12,wo_noc,7051.37
2021-12-12,wo_ksnn,99603.69
2021-12-12,wo_others,315138.47
2021-12-12,wo_co_dien,46323.1
2021-12-13,wo_ktts,96.0
2021-12-13,wo_ksnn,98625.89
2021-12-13,wo_others,312396.05
2021-12-13,wo_co_dien,45907.08
2021-12-13,wo_noc,7144.69
2021-12-14,wo_ksnn,97753.53
2021-12-14,wo_ktts,96.0
2021-12-14,wo_co_dien,45803.5
2021-12-14,wo_noc,7377.64
2021-12-14,wo_others,320637.57
2021-12-15,wo_ktts,96.0
2021-12-15,wo_noc,7210.01
2021-12-15,wo_others,321161.95
2021-12-15,wo_ksnn,97519.27
2021-12-15,wo_co_dien,46770.21
2021-12-16,wo_ktts,96.0
2021-12-16,wo_others,314948.88
2021-12-16,wo_ksnn,96728.9
2021-12-16,wo_co_dien,46803.89
2021-12-16,wo_noc,7756.91
2021-12-17,wo_ktts,96.0
2021-12-17,wo_others,309022.41
2021-12-17,wo_ksnn,95536.21
2021-12-17,wo_noc,8464.98
2021-12-17,wo_co_dien,45863.25
2021-12-18,wo_noc,8098.12
2021-12-18,wo_ktts,96.0
2021-12-18,wo_others,304633.19
2021-12-18,wo_ksnn,94586.71
2021-12-18,wo_co_dien,44723.91
2021-12-19,wo_ktts,96.0
2021-12-19,wo_ksnn,94074.04
2021-12-19,wo_co_dien,43749.13
2021-12-19,wo_others,300049.76
2021-12-19,wo_noc,7859.34
2021-12-20,wo_co_dien,42959.23
2021-12-20,wo_ktts,96.0
2021-12-20,wo_noc,8203.71
2021-12-20,wo_others,296060.82
2021-12-20,wo_vt_cntt,0.21
2021-12-20,wo_ksnn,93341.39
2021-12-21,wo_ksnn,92286.07
2021-12-21,wo_noc,8651.64
2021-12-21,wo_ktts,96.0
2021-12-21,wo_others,289173.97
2021-12-21,wo_co_dien,42350.6
2021-12-22,wo_ksnn,92928.05
2021-12-22,wo_ktts,96.0
2021-12-22,wo_others,283853.58
2021-12-22,wo_co_dien,41082.24
2021-12-22,wo_vt_cntt,25.28
2021-12-22,wo_noc,8913.96
2021-12-23,wo_co_dien,39711.19
2021-12-23,wo_vt_cntt,26.19
2021-12-23,wo_ksnn,92416.19
2021-12-23,wo_noc,9158.18
2021-12-23,wo_others,278312.89
2021-12-23,wo_ktts,96.0
2021-12-24,wo_ksnn,91518.45
2021-12-24,wo_vt_cntt,8.42
2021-12-24,wo_co_dien,38403.99
2021-12-24,wo_ktts,126.85
2021-12-24,wo_others,274251.69
2021-12-24,wo_noc,8499.51
2021-12-25,wo_vt_cntt,24.26
2021-12-25,wo_ksnn,90503.45
2021-12-25,wo_co_dien,37173.99
2021-12-25,wo_others,268956.58
2021-12-25,wo_ktts,128.7
2021-12-25,wo_noc,8058.26
2021-12-26,wo_noc,8701.09
2021-12-26,wo_others,256230.71
2021-12-26,wo_co_dien,16666.74
2021-12-26,wo_ktts,126.05
2021-12-26,wo_vt_cntt,24.0
2021-12-26,wo_ksnn,89068.31
2021-12-27,wo_noc,8293.63
2021-12-27,wo_others,242226.25
2021-12-27,wo_ktts,127.79
2021-12-27,wo_ksnn,87035.86
2021-12-27,wo_vt_cntt,24.0
2021-12-27,wo_co_dien,17804.92
2021-12-28,wo_ksnn,84381.41
2021-12-28,wo_ktts,120.0
2021-12-28,wo_co_dien,26411.69
2021-12-28,wo_vt_cntt,24.0
2021-12-28,wo_noc,8062.07
2021-12-28,wo_others,225423.58
2021-12-29,wo_noc,7300.54
2021-12-29,wo_others,210699.27
2021-12-29,wo_ksnn,81047.59
2021-12-29,wo_vt_cntt,24.0
2021-12-29,wo_co_dien,25495.77
2021-12-29,wo_ktts,108.16
2021-12-30,wo_others,202253.95
2021-12-30,wo_ksnn,77048.79
2021-12-30,wo_vt_cntt,24.0
2021-12-30,wo_ktts,96.0
2021-12-30,wo_noc,7109.44
2021-12-30,wo_co_dien,24619.94
2021-12-31,wo_ksnn,74999.31
2021-12-31,wo_ktts,96.0
2021-12-31,wo_others,195302.14
2021-12-31,wo_noc,7376.44
2021-12-31,wo_co_dien,22628.19
2021-12-31,wo_vt_cntt,24.0
2022-01-01,wo_others,205.53
2022-01-01,wo_ksnn,26.11
2022-01-01,wo_co_dien,2368.37
2022-01-01,wo_noc,1168.03
2022-01-02,wo_co_dien,2725.5
2022-01-02,wo_others,670.69
2022-01-02,wo_ksnn,34265.32
2022-01-02,wo_noc,2666.97
2022-01-03,wo_noc,3832.62
2022-01-03,wo_ksnn,45908.57
2022-01-03,wo_others,287.6
2022-01-03,wo_co_dien,2704.76
2022-01-04,wo_noc,4287.01
2022-01-04,wo_others,1201.3
2022-01-04,wo_co_dien,2690.6
2022-01-04,wo_ksnn,45337.9
2022-01-05,wo_others,9020.9
2022-01-05,wo_ksnn,43712.99
2022-01-05,wo_co_dien,2806.32
2022-01-05,wo_noc,5193.41
2022-01-06,wo_ksnn,42059.21
2022-01-06,wo_others,44800.04
2022-01-06,wo_noc,5506.48
2022-01-06,wo_co_dien,2854.63
2022-01-06,wo_ktts,10.34
2022-01-07,wo_co_dien,2839.71
2022-01-07,wo_others,101365.49
2022-01-07,wo_ktts,39.12
2022-01-07,wo_noc,5394.39
2022-01-07,wo_vt_cntt,8.1
2022-01-07,wo_ksnn,40452.46
2022-01-08,wo_noc,5717.78
2022-01-08,wo_vt_cntt,24.0
2022-01-08,wo_ksnn,39249.68
2022-01-08,wo_others,112472.41
2022-01-08,wo_co_dien,2724.38
2022-01-09,wo_vt_cntt,24.0
2022-01-09,wo_noc,6409.16
2022-01-09,wo_ksnn,38669.03
2022-01-09,wo_co_dien,2634.37
2022-01-09,wo_others,114982.35
2022-01-10,wo_vt_cntt,24.0
2022-01-10,wo_co_dien,2547.85
2022-01-10,wo_ksnn,37612.16
2022-01-10,wo_ktts,21.52
2022-01-10,wo_noc,6011.36
2022-01-10,wo_others,116351.99
2022-01-11,wo_noc,7684.91
2022-01-11,wo_vt_cntt,24.0
2022-01-11,wo_ktts,48.0
2022-01-11,wo_ksnn,36052.46
2022-01-11,wo_co_dien,2448.63
2022-01-11,wo_others,113944.7
2022-01-12,wo_ksnn,34335.86
2022-01-12,wo_co_dien,2377.22
2022-01-12,wo_noc,9516.52
2022-01-12,wo_vt_cntt,24.0
2022-01-12,wo_ktts,41.08
2022-01-12,wo_others,110819.61
2022-01-13,wo_others,106976.36
2022-01-13,wo_noc,7850.98
2022-01-13,wo_vt_cntt,24.0
2022-01-13,wo_ktts,11.51
2022-01-13,wo_ksnn,32429.72
2022-01-13,wo_co_dien,3739.13
2022-01-14,wo_co_dien,3818.39
2022-01-14,wo_vt_cntt,24.0
2022-01-14,wo_noc,6974.18
2022-01-14,wo_ksnn,30800.21
2022-01-14,wo_others,102189.93
2022-01-15,wo_ksnn,29339.92
2022-01-15,wo_co_dien,3741.34
2022-01-15,wo_vt_cntt,10.31
2022-01-15,wo_noc,6352.47
2022-01-15,wo_others,98131.69
2022-01-16,wo_noc,6309.1
2022-01-16,wo_others,95696.87
2022-01-16,wo_co_dien,3682.68
2022-01-16,wo_ksnn,28398.24
2022-01-17,wo_noc,6904.04
2022-01-17,wo_others,92666.24
2022-01-17,wo_co_dien,3765.91
2022-01-17,wo_ksnn,27512.34
2022-01-18,wo_noc,8402.46
2022-01-18,wo_ksnn,26797.63
2022-01-18,wo_ktts,8.93
2022-01-18,wo_others,87268.0
2022-01-18,wo_co_dien,3898.14
2022-01-19,wo_ktts,20.61
2022-01-19,wo_ksnn,26406.37
2022-01-19,wo_others,78843.55
2022-01-19,wo_vt_cntt,8.95
2022-01-19,wo_noc,8128.66
2022-01-19,wo_co_dien,3810.11
2022-01-20,wo_co_dien,4268.83
2022-01-20,wo_vt_cntt,24.0
2022-01-20,wo_others,67785.31
2022-01-20,wo_ksnn,25438.55
2022-01-20,wo_noc,7979.83
2022-01-21,wo_noc,7457.57
2022-01-21,wo_ksnn,23664.37
2022-01-21,wo_vt_cntt,24.0
2022-01-21,wo_co_dien,4605.33
2022-01-21,wo_others,62362.77
2022-01-22,wo_co_dien,4555.26
2022-01-22,wo_others,78852.86
2022-01-22,wo_ksnn,22214.71
2022-01-22,wo_vt_cntt,24.0
2022-01-22,wo_ktts,10.62
2022-01-22,wo_noc,7710.85
2022-01-23,wo_ktts,24.0
2022-01-23,wo_co_dien,4538.19
2022-01-23,wo_vt_cntt,24.0
2022-01-23,wo_others,76639.45
2022-01-23,wo_ksnn,21507.16
2022-01-23,wo_noc,8475.31
2022-01-24,wo_ktts,39.4
2022-01-24,wo_co_dien,4453.05
2022-01-24,wo_vt_cntt,24.0
2022-01-24,wo_others,74912.13
2022-01-24,wo_noc,7290.8
2022-01-24,wo_ksnn,20533.86
2022-01-25,wo_others,72017.32
2022-01-25,wo_co_dien,4269.38
2022-01-25,wo_ksnn,18734.38
2022-01-25,wo_noc,6999.0
2022-01-25,wo_ktts,51.0
2022-01-25,wo_vt_cntt,24.0
2022-01-26,wo_ktts,40.86
2022-01-26,wo_vt_cntt,24.0
2022-01-26,wo_noc,6331.76
2022-01-26,wo_co_dien,4162.44
2022-01-26,wo_others,68369.41
2022-01-26,wo_ksnn,16127.06
2022-01-27,wo_vt_cntt,24.0
2022-01-27,wo_noc,6812.13
2022-01-27,wo_others,64337.01
2022-01-27,wo_ktts,16.65
2022-01-27,wo_ksnn,13363.41
2022-01-27,wo_co_dien,4090.69
2022-01-28,wo_noc,5884.51
2022-01-28,wo_ksnn,10398.6
2022-01-28,wo_others,59947.68
2022-01-28,wo_vt_cntt,24.0
2022-01-28,wo_co_dien,3929.09
2022-01-28,wo_ktts,15.21
2022-01-29,wo_noc,5357.96
2022-01-29,wo_co_dien,3740.14
2022-01-29,wo_others,50786.51
2022-01-29,wo_vt_cntt,24.0
2022-01-29,wo_ksnn,7324.96
2022-01-30,wo_vt_cntt,24.0
2022-01-30,wo_others,45041.58
2022-01-30,wo_noc,5538.08
2022-01-30,wo_co_dien,3718.19
2022-01-30,wo_ksnn,5995.44
2022-01-31,wo_co_dien,3729.19
2022-01-31,wo_noc,4826.37
2022-01-31,wo_ksnn,44502.57
2022-01-31,wo_vt_cntt,24.0
2022-01-31,wo_others,44085.18
2022-02-01,wo_others,43308.62
2022-02-01,wo_co_dien,11517.63
2022-02-01,wo_noc,4610.15
2022-02-01,wo_vt_cntt,24.0
2022-02-01,wo_ksnn,59120.69
2022-02-02,wo_vt_cntt,24.0
2022-02-02,wo_others,43167.53
2022-02-02,wo_ksnn,59106.24
2022-02-02,wo_noc,4256.42
2022-02-02,wo_co_dien,12610.54
2022-02-03,wo_noc,3982.58
2022-02-03,wo_others,43113.66
2022-02-03,wo_vt_cntt,24.0
2022-02-03,wo_ksnn,95193.24
2022-02-03,wo_co_dien,12600.0
2022-02-04,wo_others,43082.29
2022-02-04,wo_vt_cntt,24.0
2022-02-04,wo_co_dien,12577.11
2022-02-04,wo_ksnn,109131.81
2022-02-04,wo_noc,4127.92
2022-02-05,wo_vt_cntt,24.0
2022-02-05,wo_noc,4147.62
2022-02-05,wo_co_dien,12580.77
2022-02-05,wo_others,43112.89
2022-02-05,wo_ksnn,109394.83
2022-02-06,wo_vt_cntt,24.0
2022-02-06,wo_noc,4358.7
2022-02-06,wo_ksnn,109635.76
2022-02-06,wo_co_dien,12625.66
2022-02-06,wo_others,43114.2
2022-02-07,wo_others,47608.35
2022-02-07,wo_ksnn,109718.82
2022-02-07,wo_co_dien,12618.56
2022-02-07,wo_vt_cntt,24.0
2022-02-07,wo_noc,4359.01
2022-02-08,wo_ksnn,108971.21
2022-02-08,wo_vt_cntt,24.0
2022-02-08,wo_others,72270.51
2022-02-08,wo_ktts,15.46
2022-02-08,wo_co_dien,13399.7
2022-02-08,wo_noc,3759.33
2022-02-09,wo_vt_cntt,24.0
2022-02-09,wo_ktts,15.08
2022-02-09,wo_co_dien,22486.69
2022-02-09,wo_ksnn,107123.77
2022-02-09,wo_noc,3613.43
2022-02-09,wo_others,82739.62
2022-02-10,wo_noc,3995.08
2022-02-10,wo_ksnn,104983.56
2022-02-10,wo_co_dien,22334.07
2022-02-10,wo_ktts,27.38
2022-02-10,wo_vt_cntt,24.0
2022-02-10,wo_others,88771.35
2022-02-11,wo_ksnn,102438.87
2022-02-11,wo_ktts,23.83
2022-02-11,wo_co_dien,22074.39
2022-02-11,wo_vt_cntt,24.0
2022-02-11,wo_noc,5934.55
2022-02-11,wo_others,102621.45
2022-02-12,wo_others,106462.26
2022-02-12,wo_vt_cntt,24.0
2022-02-12,wo_ktts,24.0
2022-02-12,wo_noc,5554.65
2022-02-12,wo_co_dien,21666.87
2022-02-12,wo_ksnn,100758.27
2022-02-13,wo_noc,5125.38
2022-02-13,wo_others,105735.51
2022-02-13,wo_co_dien,21320.57
2022-02-13,wo_vt_cntt,24.0
2022-02-13,wo_ksnn,100210.52
2022-02-13,wo_ktts,30.05
2022-02-14,wo_co_dien,21092.09
2022-02-14,wo_others,104143.58
2022-02-14,wo_vt_cntt,24.0
2022-02-14,wo_noc,4403.88
2022-02-14,wo_ksnn,98779.92
2022-02-14,wo_ktts,32.99
2022-02-15,wo_others,108402.5
2022-02-15,wo_noc,4897.96
2022-02-15,wo_ksnn,96279.87
2022-02-15,wo_co_dien,21353.19
2022-02-15,wo_ktts,17.55
2022-02-15,wo_vt_cntt,24.0
2022-02-16,wo_ktts,4.46
2022-02-16,wo_vt_cntt,24.0
2022-02-16,wo_others,111118.19
2022-02-16,wo_noc,4845.2
2022-02-16,wo_co_dien,23294.6
2022-02-16,wo_ksnn,93718.11
2022-02-17,wo_vt_cntt,24.0
2022-02-17,wo_noc,4734.85
2022-02-17,wo_others,108503.75
2022-02-17,wo_ktts,4.24
2022-02-17,wo_ksnn,90492.79
2022-02-17,wo_co_dien,23163.21
2022-02-18,wo_others,105832.8
2022-02-18,wo_noc,5152.19
2022-02-18,wo_vt_cntt,24.0
2022-02-18,wo_ktts,5.57
2022-02-18,wo_ksnn,87184.92
2022-02-18,wo_co_dien,22669.72
2022-02-19,wo_noc,5491.8
2022-02-19,wo_others,98698.58
2022-02-19,wo_ktts,24.0
2022-02-19,wo_vt_cntt,24.0
2022-02-19,wo_ksnn,85196.9
2022-02-19,wo_co_dien,22668.13
2022-02-20,wo_co_dien,22537.5
2022-02-20,wo_vt_cntt,24.0
2022-02-20,wo_ktts,24.0
2022-02-20,wo_ksnn,84771.99
2022-02-20,wo_others,96057.11
2022-02-20,wo_noc,6775.47
2022-02-21,wo_ktts,7.89
2022-02-21,wo_others,95806.69
2022-02-21,wo_co_dien,22432.61
2022-02-21,wo_noc,6964.86
2022-02-21,wo_ksnn,83257.71
2022-02-21,wo_vt_cntt,24.0
2022-02-22,wo_noc,6042.68
2022-02-22,wo_vt_cntt,24.0
2022-02-22,wo_ksnn,80183.77
2022-02-22,wo_co_dien,22118.46
2022-02-22,wo_others,94995.68
2022-02-23,wo_vt_cntt,24.0
2022-02-23,wo_others,95412.07
2022-02-23,wo_ksnn,76855.02
2022-02-23,wo_noc,5108.33
2022-02-23,wo_co_dien,21952.21
2022-02-24,wo_vt_cntt,24.0
2022-02-24,wo_others,96261.51
2022-02-24,wo_noc,5618.33
2022-02-24,wo_co_dien,21797.8
2022-02-24,wo_ksnn,73312.33
2022-02-25,wo_vt_cntt,24.0
2022-02-25,wo_others,95321.63
2022-02-25,wo_ksnn,69864.41
2022-02-25,wo_co_dien,21685.06
2022-02-25,wo_noc,6079.93
2022-02-26,wo_vt_cntt,24.0
2022-02-26,wo_others,89637.89
2022-02-26,wo_ksnn,66160.9
2022-02-26,wo_noc,5848.65
2022-02-26,wo_co_dien,23184.37
2022-02-27,wo_co_dien,23037.25
2022-02-27,wo_others,77006.58
2022-02-27,wo_ksnn,62075.23
2022-02-27,wo_vt_cntt,24.0
2022-02-27,wo_noc,5726.3
2022-02-28,wo_vt_cntt,24.0
2022-02-28,wo_noc,5186.82
2022-02-28,wo_ksnn,58414.32
2022-02-28,wo_co_dien,23049.06
2022-02-28,wo_others,71069.49
2022-03-01,wo_noc,4380.48
2022-03-01,wo_co_dien,28350.44
2022-03-01,wo_others,68198.2
2022-03-01,wo_vt_cntt,24.0
2022-03-01,wo_ksnn,99547.67
2022-03-02,wo_vt_cntt,24.0
2022-03-02,wo_ksnn,114317.53
2022-03-02,wo_noc,5065.62
2022-03-02,wo_co_dien,36360.86
2022-03-02,wo_others,75641.21
2022-03-03,wo_vt_cntt,24.0
2022-03-03,wo_noc,5580.27
2022-03-03,wo_others,110023.31
2022-03-03,wo_ksnn,115434.77
2022-03-03,wo_co_dien,37199.57
2022-03-04,wo_others,161010.64
2022-03-04,wo_vt_cntt,24.0
2022-03-04,wo_ktts,16.43
2022-03-04,wo_ksnn,114098.44
2022-03-04,wo_co_dien,35991.84
2022-03-04,wo_noc,7078.98
2022-03-05,wo_co_dien,34525.24
2022-03-05,wo_ktts,8.25
2022-03-05,wo_noc,6352.51
2022-03-05,wo_ksnn,112045.54
2022-03-05,wo_others,178093.87
2022-03-05,wo_vt_cntt,24.0
2022-03-06,wo_co_dien,33217.83
2022-03-06,wo_noc,5233.09
2022-03-06,wo_vt_cntt,24.0
2022-03-06,wo_ksnn,110606.55
2022-03-06,wo_others,193096.81
2022-03-07,wo_co_dien,32343.37
2022-03-07,wo_others,209525.18
2022-03-07,wo_noc,5890.83
2022-03-07,wo_ksnn,109996.12
2022-03-07,wo_vt_cntt,24.0
2022-03-08,wo_ksnn,108431.83
2022-03-08,wo_noc,7426.84
2022-03-08,wo_co_dien,31542.42
2022-03-08,wo_others,237034.27
2022-03-08,wo_vt_cntt,24.0
2022-03-09,wo_vt_cntt,24.0
2022-03-09,wo_noc,7852.4
2022-03-09,wo_others,244504.39
2022-03-09,wo_co_dien,30431.5
2022-03-09,wo_ksnn,106771.79
2022-03-10,wo_co_dien,29489.16
2022-03-10,wo_others,244643.28
2022-03-10,wo_noc,6728.49
2022-03-10,wo_ksnn,104429.1
2022-03-10,wo_vt_cntt,24.0
2022-03-11,wo_ksnn,101168.17
2022-03-11,wo_co_dien,29006.62
2022-03-11,wo_others,244520.78
2022-03-11,wo_vt_cntt,24.0
2022-03-11,wo_ktts,9.12
2022-03-11,wo_noc,5441.44
2022-03-12,wo_noc,6451.23
2022-03-12,wo_ksnn,98608.11
2022-03-12,wo_others,238749.76
2022-03-12,wo_vt_cntt,24.0
2022-03-12,wo_co_dien,28100.86
2022-03-12,wo_ktts,24.0
2022-03-13,wo_ktts,24.0
2022-03-13,wo_ksnn,96553.36
2022-03-13,wo_vt_cntt,24.0
2022-03-13,wo_others,232285.85
2022-03-13,wo_noc,7842.55
2022-03-13,wo_co_dien,27565.53
2022-03-14,wo_noc,7456.19
2022-03-14,wo_co_dien,27244.67
2022-03-14,wo_ktts,24.0
2022-03-14,wo_others,229681.69
2022-03-14,wo_ksnn,93177.46
2022-03-14,wo_vt_cntt,24.0
2022-03-15,wo_ksnn,88628.75
2022-03-15,wo_noc,7960.35
2022-03-15,wo_ktts,23.98
2022-03-15,wo_others,225155.36
2022-03-15,wo_co_dien,27150.85
2022-03-15,wo_vt_cntt,24.0
2022-03-16,wo_others,225421.53
2022-03-16,wo_noc,8401.04
2022-03-16,wo_ksnn,85404.98
2022-03-16,wo_ktts,26.37
2022-03-16,wo_co_dien,26472.51
2022-03-16,wo_vt_cntt,24.0
2022-03-17,wo_vt_cntt,24.0
2022-03-17,wo_others,232995.37
2022-03-17,wo_ktts,31.59
2022-03-17,wo_co_dien,25344.32
2022-03-17,wo_ksnn,82014.16
2022-03-17,wo_noc,8273.49
2022-03-18,wo_co_dien,24459.9
2022-03-18,wo_ksnn,79099.46
2022-03-18,wo_ktts,41.4
2022-03-18,wo_vt_cntt,24.0
2022-03-18,wo_noc,7115.4
2022-03-18,wo_others,231962.97
2022-03-19,wo_ksnn,76645.11
2022-03-19,wo_others,227288.32
2022-03-19,wo_ktts,55.47
2022-03-19,wo_noc,7337.74
2022-03-19,wo_vt_cntt,24.0
2022-03-19,wo_co_dien,23557.23
2022-03-20,wo_noc,6662.72
2022-03-20,wo_others,220487.54
2022-03-20,wo_ksnn,73877.26
2022-03-20,wo_vt_cntt,24.0
2022-03-20,wo_co_dien,23067.91
2022-03-20,wo_ktts,109.15
2022-03-21,wo_vt_cntt,24.0
2022-03-21,wo_others,214883.06
2022-03-21,wo_noc,6947.2
2022-03-21,wo_co_dien,22617.09
2022-03-21,wo_ktts,169.27
2022-03-21,wo_ksnn,71752.52
2022-03-22,wo_others,206993.3
2022-03-22,wo_co_dien,22021.5
2022-03-22,wo_vt_cntt,24.0
2022-03-22,wo_ksnn,68649.03
2022-03-22,wo_noc,9863.05
2022-03-22,wo_ktts,255.1
2022-03-23,wo_vt_cntt,24.0
2022-03-23,wo_ktts,437.97
2022-03-23,wo_ksnn,65053.79
2022-03-23,wo_noc,8662.0
2022-03-23,wo_co_dien,21715.1
2022-03-23,wo_others,199783.47
2022-03-24,wo_noc,8264.79
2022-03-24,wo_ktts,540.07
2022-03-24,wo_others,192222.66
2022-03-24,wo_vt_cntt,24.0
2022-03-24,wo_co_dien,21076.28
2022-03-24,wo_ksnn,61688.33
2022-03-25,wo_ktts,556.64
2022-03-25,wo_ksnn,58110.4
2022-03-25,wo_co_dien,20136.76
2022-03-25,wo_vt_cntt,24.0
2022-03-25,wo_noc,8112.98
2022-03-25,wo_others,182588.61
2022-03-26,wo_co_dien,19068.15
2022-03-26,wo_others,170982.71
2022-03-26,wo_ktts,429.83
2022-03-26,wo_vt_cntt,24.0
2022-03-26,wo_noc,8830.41
2022-03-26,wo_ksnn,53909.88
2022-03-27,wo_vt_cntt,24.0
2022-03-27,wo_ksnn,49493.2
2022-03-27,wo_others,161416.81
2022-03-27,wo_co_dien,18535.95
2022-03-27,wo_ktts,374.11
2022-03-27,wo_noc,9389.94
2022-03-28,wo_ksnn,44398.9
2022-03-28,wo_ktts,332.8
2022-03-28,wo_others,150105.9
2022-03-28,wo_vt_cntt,24.0
2022-03-28,wo_co_dien,17927.16
2022-03-28,wo_noc,8342.59
2022-03-29,wo_ksnn,36679.67
2022-03-29,wo_others,103257.0
2022-03-29,wo_ktts,308.5
2022-03-29,wo_co_dien,17179.86
2022-03-29,wo_vt_cntt,24.0
2022-03-29,wo_noc,9159.13
2022-03-30,wo_others,90995.53
2022-03-30,wo_ktts,355.21
2022-03-30,wo_noc,9686.27
2022-03-30,wo_co_dien,16560.5
2022-03-30,wo_ksnn,27378.52
2022-03-30,wo_vt_cntt,24.0
2022-03-31,wo_ktts,387.47
2022-03-31,wo_co_dien,15680.56
2022-03-31,wo_vt_cntt,24.0
2022-03-31,wo_ksnn,77430.33
2022-03-31,wo_noc,10586.67
2022-03-31,wo_others,67132.52
2022-04-01,wo_ktts,337.44
2022-04-01,wo_vt_cntt,24.0
2022-04-01,wo_ksnn,118478.34
2022-04-01,wo_noc,8781.92
2022-04-01,wo_others,49859.78
2022-04-01,wo_co_dien,27842.28
2022-04-02,wo_ksnn,149087.71
2022-04-02,wo_co_dien,32808.07
2022-04-02,wo_vt_cntt,24.0
2022-04-02,wo_noc,7065.56
2022-04-02,wo_ktts,367.39
2022-04-02,wo_others,50078.51
2022-04-03,wo_ksnn,157701.03
2022-04-03,wo_noc,6584.28
2022-04-03,wo_vt_cntt,24.0
