,date,phong_ban,sum_duration
3960,2022-06-14,wo_others,141054.87
3961,2022-09-10,wo_others,132035.92
3962,2022-01-27,wo_noc,6812.13
3963,2022-09-06,wo_ksnn,182107.8
3964,2022-10-02,wo_ksnn,86226.48
3965,2022-10-25,wo_ksnn,68022.22
3966,2022-12-25,wo_ksnn,82817.93
3967,2022-03-27,wo_vt_cntt,24.0
3968,2022-05-13,wo_vt_cntt,24.0
3969,2022-11-04,wo_vt_cntt,168.0
3970,2022-12-01,wo_vt_cntt,168.0
3971,2022-08-19,wo_ktts,844.75
3972,2022-11-07,wo_ktts,896.84
3973,2022-03-06,wo_co_dien,33217.83
3974,2022-10-08,wo_co_dien,73153.03
3975,2022-10-16,wo_co_dien,55358.47
3976,2022-01-05,wo_others,9020.9
3977,2022-02-22,wo_ksnn,80183.77
3978,2022-07-05,wo_others,128567.14
3979,2022-02-01,wo_noc,4610.15
3980,2022-05-21,wo_ksnn,37999.52
3981,2022-06-03,wo_ksnn,83663.93
3982,2022-12-03,wo_ksnn,147066.0
3983,2022-02-02,wo_vt_cntt,24.0
3984,2022-04-15,wo_vt_cntt,24.0
3985,2022-06-11,wo_ktts,687.75
3986,2022-08-14,wo_noc,8357.27
3987,2022-09-29,wo_noc,5205.23
3988,2022-11-08,wo_noc,3876.5
3989,2022-09-23,wo_co_dien,53376.83
3990,2022-03-01,wo_ksnn,99547.67
3991,2022-03-17,wo_ksnn,82014.16
3992,2022-10-14,wo_others,169615.46
3993,2022-01-13,wo_vt_cntt,24.0
3994,2022-04-25,wo_vt_cntt,29.98
3995,2022-04-19,wo_noc,8439.52
3996,2022-05-22,wo_ktts,599.32
3997,2022-05-27,wo_ktts,670.51
3998,2022-09-16,wo_co_dien,57298.83
3999,2022-01-15,wo_ksnn,29339.92
4000,2022-09-30,wo_others,101056.44
4001,2022-12-26,wo_vt_cntt,168.0
4002,2022-01-24,wo_ktts,39.4
4003,2022-06-03,wo_noc,9976.78
4004,2022-11-28,wo_noc,4698.96
4005,2022-01-05,wo_noc,5193.41
4006,2022-05-01,wo_co_dien,34936.88
4007,2022-05-20,wo_co_dien,34432.63
4008,2022-07-26,wo_co_dien,38553.76
4009,2022-09-10,wo_co_dien,64701.88
4010,2022-09-20,wo_co_dien,55460.98
4011,2022-06-19,wo_ksnn,71819.24
4012,2022-04-29,wo_vt_cntt,38.62
4013,2022-04-10,wo_ktts,385.88
4014,2022-08-28,wo_noc,7203.63
4015,2022-10-27,wo_noc,6252.35
4016,2022-01-01,wo_co_dien,2368.37
4017,2022-02-10,wo_co_dien,22334.07
4018,2022-02-24,wo_co_dien,21797.8
4019,2022-04-18,wo_co_dien,30345.31
4020,2022-07-27,wo_others,136265.85
4021,2022-08-04,wo_others,120917.87
4022,2022-07-19,wo_ksnn,70502.21
4023,2022-03-23,wo_vt_cntt,24.0
4024,2022-06-20,wo_vt_cntt,120.0
4025,2022-12-24,wo_vt_cntt,168.0
4026,2022-02-19,wo_ktts,24.0
4027,2022-05-14,wo_ktts,534.52
4028,2022-10-17,wo_ktts,819.51
4029,2022-07-01,wo_noc,10140.61
4030,2022-08-01,wo_noc,6692.32
4031,2022-02-02,wo_others,43167.53
4032,2022-04-03,wo_others,72391.5
4033,2022-06-22,wo_others,133947.66
4034,2022-07-12,wo_others,166450.55
4035,2022-05-29,wo_ksnn,61334.73
4036,2022-01-29,wo_vt_cntt,24.0
4037,2022-12-05,wo_co_dien,28133.4
4038,2022-12-12,wo_co_dien,30819.22
4039,2022-03-11,wo_ktts,9.12
4040,2022-06-15,wo_ktts,760.22
4041,2022-12-22,wo_ktts,1073.71
4042,2022-09-11,wo_noc,7410.22
4043,2022-04-16,wo_co_dien,30961.56
4044,2022-10-09,wo_others,174268.6
4045,2022-07-20,wo_ksnn,64592.61
4046,2022-09-21,wo_ksnn,119291.74
4047,2022-10-03,wo_ksnn,85021.38
4048,2022-10-14,wo_ksnn,75448.84
4049,2022-12-07,wo_ksnn,136402.52
4050,2022-01-22,wo_vt_cntt,24.0
4051,2022-09-10,wo_vt_cntt,96.0
4052,2022-11-13,wo_co_dien,26391.3
4053,2022-08-16,wo_ktts,823.83
4054,2022-07-30,wo_others,114531.93
4055,2022-08-31,wo_others,108282.38
4056,2022-11-19,wo_others,125484.96
4057,2022-04-13,wo_ksnn,83348.84
4058,2022-07-02,wo_ksnn,99497.46
4059,2022-10-17,wo_ksnn,75120.58
4060,2022-11-21,wo_ksnn,76001.18
4061,2022-01-28,wo_vt_cntt,24.0
4062,2022-03-16,wo_vt_cntt,24.0
4063,2022-03-30,wo_vt_cntt,24.0
4064,2022-04-04,wo_vt_cntt,24.0
4065,2022-03-07,wo_noc,5890.83
4066,2022-03-18,wo_noc,7115.4
4067,2022-04-14,wo_ktts,358.1
4068,2022-08-25,wo_ktts,727.5
4069,2022-11-24,wo_ktts,936.54
4070,2022-08-09,wo_noc,11564.18
4071,2022-08-16,wo_noc,7834.13
4072,2022-11-04,wo_noc,5918.8
4073,2022-01-28,wo_co_dien,3929.09
4074,2022-09-19,wo_co_dien,55695.92
4075,2022-01-17,wo_others,92666.24
4076,2022-03-19,wo_others,227288.32
4077,2022-08-23,wo_others,136990.36
4078,2022-09-04,wo_others,113662.14
4079,2022-05-16,wo_ksnn,47309.06
4080,2022-06-06,wo_ksnn,89100.32
4081,2022-08-25,wo_ksnn,88006.25
4082,2022-09-13,wo_ksnn,156875.18
4083,2022-03-29,wo_vt_cntt,24.0
4084,2022-09-15,wo_vt_cntt,96.0
4085,2022-10-25,wo_ktts,940.39
4086,2022-08-15,wo_noc,7802.69
4087,2022-08-29,wo_co_dien,55336.99
4088,2022-02-18,wo_ksnn,87184.92
4089,2022-06-19,wo_others,137785.13
4090,2022-11-12,wo_ktts,758.85
4091,2022-10-02,wo_noc,5014.84
4092,2022-05-15,wo_others,236183.33
4093,2022-06-20,wo_others,137113.26
4094,2022-12-22,wo_co_dien,20355.72
4095,2022-09-29,wo_ktts,835.84
4096,2022-06-22,wo_noc,10555.34
4097,2022-09-12,wo_noc,6878.83
4098,2022-04-06,wo_co_dien,34692.7
4099,2022-09-15,wo_co_dien,57989.36
4100,2022-03-31,wo_ksnn,77430.33
4101,2022-01-15,wo_others,98131.69
4102,2022-04-01,wo_others,49859.78
4103,2022-08-09,wo_others,159282.36
4104,2022-10-20,wo_others,268671.94
4105,2022-07-03,wo_vt_cntt,72.0
4106,2022-07-20,wo_vt_cntt,72.0
4107,2022-08-02,wo_vt_cntt,108.31
4108,2022-11-22,wo_vt_cntt,168.0
4109,2022-04-29,wo_noc,8085.03
4110,2022-06-08,wo_noc,7684.65
4111,2022-02-17,wo_ksnn,90492.79
4112,2022-08-22,wo_others,139745.8
4113,2022-10-18,wo_others,274896.6
4114,2022-09-04,wo_ksnn,191836.19
4115,2022-10-04,wo_ksnn,82085.3
4116,2022-03-08,wo_noc,7426.84
4117,2022-06-01,wo_ktts,738.95
4118,2022-07-13,wo_ktts,871.05
4119,2022-08-11,wo_noc,9252.95
4120,2022-03-12,wo_co_dien,28100.86
4121,2022-05-16,wo_co_dien,38009.27
4122,2022-08-17,wo_co_dien,65343.81
4123,2022-03-02,wo_others,75641.21
4124,2022-06-26,wo_others,114540.67
4125,2022-06-28,wo_others,106026.46
4126,2022-02-27,wo_noc,5726.3
4127,2022-04-21,wo_vt_cntt,24.0
4128,2022-12-11,wo_vt_cntt,168.0
4129,2022-12-13,wo_co_dien,27359.57
4130,2022-10-03,wo_noc,4930.71
4131,2022-03-05,wo_co_dien,34525.24
4132,2022-03-29,wo_co_dien,17179.86
4133,2022-10-21,wo_co_dien,46480.23
4134,2022-01-12,wo_noc,9516.52
4135,2022-01-25,wo_others,72017.32
4136,2022-04-08,wo_ksnn,148168.96
4137,2022-01-18,wo_ktts,8.93
4138,2022-04-11,wo_vt_cntt,24.0
4139,2022-08-03,wo_vt_cntt,105.27
4140,2022-05-20,wo_noc,8005.17
4141,2022-12-08,wo_noc,4739.98
4142,2022-08-01,wo_co_dien,49968.72
4143,2022-08-22,wo_co_dien,62119.02
4144,2022-03-08,wo_ksnn,108431.83
4145,2022-11-08,wo_others,184357.49
4146,2022-01-30,wo_noc,5538.08
4147,2022-03-17,wo_vt_cntt,24.0
4148,2022-11-24,wo_vt_cntt,168.0
4149,2022-12-28,wo_co_dien,8994.07
4150,2022-10-10,wo_ktts,832.37
4151,2022-05-11,wo_noc,9691.94
4152,2022-10-13,wo_noc,5256.5
4153,2022-12-05,wo_noc,4957.56
4154,2022-02-18,wo_co_dien,22669.72
4155,2022-06-11,wo_co_dien,35137.23
4156,2022-06-30,wo_others,93276.38
4157,2022-07-29,wo_others,121754.59
4158,2022-08-18,wo_others,146736.97
4159,2022-09-09,wo_others,132463.13
4160,2022-11-15,wo_ksnn,86803.59
4161,2022-08-04,wo_vt_cntt,96.0
4162,2022-12-14,wo_vt_cntt,168.0
4163,2022-12-19,wo_co_dien,21920.1
4164,2022-07-05,wo_noc,10753.7
4165,2022-07-24,wo_noc,9127.1
4166,2022-09-09,wo_noc,7944.4
4167,2022-05-13,wo_co_dien,38543.37
4168,2022-06-15,wo_co_dien,33665.19
4169,2022-01-08,wo_vt_cntt,24.0
4170,2022-09-16,wo_ktts,789.31
4171,2022-10-26,wo_ktts,857.64
4172,2022-04-10,wo_co_dien,34521.19
4173,2022-08-10,wo_co_dien,61519.11
4174,2022-08-27,wo_co_dien,56778.59
4175,2022-09-11,wo_co_dien,63885.42
4176,2022-03-05,wo_ksnn,112045.54
4177,2022-01-22,wo_noc,7710.85
4178,2022-11-05,wo_others,187024.73
4179,2022-09-28,wo_ksnn,69520.78
4180,2022-01-21,wo_vt_cntt,24.0
4181,2022-05-09,wo_vt_cntt,24.0
4182,2022-07-12,wo_vt_cntt,72.0
4183,2022-12-15,wo_ktts,913.02
4184,2022-05-16,wo_noc,7041.06
4185,2022-05-18,wo_noc,9465.03
4186,2022-10-15,wo_noc,5150.4
4187,2022-07-12,wo_co_dien,21318.72
4188,2022-04-06,wo_others,229738.91
4189,2022-04-13,wo_others,263296.31
4190,2022-05-27,wo_others,168336.21
4191,2022-10-27,wo_others,242063.91
4192,2022-11-01,wo_others,170134.5
4193,2022-11-25,wo_others,117056.21
4194,2022-11-17,wo_ksnn,82127.82
4195,2022-09-17,wo_vt_cntt,96.0
4196,2022-11-19,wo_vt_cntt,168.0
4197,2022-12-23,wo_vt_cntt,168.0
4198,2022-08-27,wo_noc,7567.61
4199,2022-12-15,wo_noc,4889.29
4200,2022-05-19,wo_co_dien,35271.15
4201,2022-03-12,wo_ksnn,98608.11
4202,2022-08-06,wo_vt_cntt,96.0
4203,2022-08-11,wo_vt_cntt,96.0
4204,2022-10-12,wo_vt_cntt,120.0
4205,2022-10-28,wo_co_dien,28941.83
4206,2022-04-13,wo_ktts,341.06
4207,2022-07-21,wo_noc,9370.98
4208,2022-09-21,wo_noc,6237.62
4209,2022-10-12,wo_others,172574.39
4210,2022-11-04,wo_co_dien,39485.91
4211,2022-08-30,wo_ktts,644.48
4212,2022-12-09,wo_ktts,955.97
4213,2022-12-10,wo_ktts,966.45
4214,2022-12-11,wo_ktts,912.0
4215,2022-05-27,wo_noc,8111.52
4216,2022-06-28,wo_noc,7410.73
4217,2022-09-18,wo_noc,7965.09
4218,2022-01-08,wo_noc,5717.78
4219,2022-08-20,wo_ksnn,110411.46
4220,2022-09-08,wo_ksnn,174423.96
4221,2022-10-13,wo_ksnn,76118.18
4222,2022-12-24,wo_ksnn,89729.27
4223,2022-06-15,wo_vt_cntt,120.0
4224,2022-12-31,wo_vt_cntt,168.0
4225,2022-05-01,wo_noc,8536.09
4226,2022-05-29,wo_noc,8365.48
4227,2022-08-04,wo_noc,8901.48
4228,2022-05-29,wo_co_dien,24954.21
4229,2022-03-12,wo_others,238749.76
4230,2022-05-19,wo_others,214854.75
4231,2022-01-24,wo_vt_cntt,24.0
4232,2022-07-10,wo_vt_cntt,72.0
4233,2022-08-30,wo_vt_cntt,96.0
4234,2022-11-30,wo_ktts,840.41
4235,2022-07-30,wo_co_dien,40075.83
4236,2022-01-25,wo_ksnn,18734.38
4237,2022-02-02,wo_ksnn,59106.24
4238,2022-01-30,wo_others,45041.58
4239,2022-03-01,wo_others,68198.2
4240,2022-05-10,wo_others,262287.1
4241,2022-09-02,wo_ksnn,195353.43
4242,2022-01-19,wo_ktts,20.61
4243,2022-02-04,wo_vt_cntt,24.0
4244,2022-08-12,wo_vt_cntt,96.0
4245,2022-04-26,wo_noc,9257.06
4246,2022-05-05,wo_noc,8214.21
4247,2022-06-29,wo_ktts,666.45
4248,2022-11-14,wo_ktts,867.32
4249,2022-10-18,wo_noc,4538.47
4250,2022-03-17,wo_co_dien,25344.32
4251,2022-10-20,wo_co_dien,47613.1
4252,2022-03-03,wo_others,110023.31
4253,2022-05-28,wo_others,148476.49
4254,2022-05-09,wo_ksnn,51559.57
4255,2022-08-22,wo_vt_cntt,96.0
4256,2022-09-02,wo_vt_cntt,96.0
4257,2022-09-05,wo_vt_cntt,96.0
4258,2022-05-08,wo_noc,11522.04
4259,2022-01-15,wo_co_dien,3741.34
4260,2022-03-30,wo_co_dien,16560.5
4261,2022-08-02,wo_co_dien,57353.45
4262,2022-08-26,wo_co_dien,57715.16
4263,2022-09-08,wo_co_dien,66014.35
4264,2022-01-10,wo_ksnn,37612.16
4265,2022-02-03,wo_others,43113.66
4266,2022-05-30,wo_others,120852.77
4267,2022-10-22,wo_others,263196.04
4268,2022-07-31,wo_ksnn,42104.2
4269,2022-09-18,wo_ksnn,135817.3
4270,2022-10-20,wo_ksnn,73158.99
4271,2022-05-15,wo_vt_cntt,24.0
4272,2022-11-03,wo_co_dien,40772.88
4273,2022-05-30,wo_noc,8869.09
4274,2022-12-16,wo_noc,5939.51
4275,2022-01-04,wo_co_dien,2690.6
4276,2022-02-12,wo_co_dien,21666.87
4277,2022-06-04,wo_co_dien,37192.56
4278,2022-04-01,wo_ksnn,118478.34
4279,2022-02-15,wo_others,108402.5
4280,2022-02-28,wo_vt_cntt,24.0
4281,2022-03-10,wo_vt_cntt,24.0
4282,2022-12-08,wo_co_dien,30626.88
4283,2022-05-25,wo_ktts,638.02
4284,2022-06-06,wo_ktts,658.0
4285,2022-08-21,wo_ktts,780.09
4286,2022-10-07,wo_ktts,794.16
4287,2022-09-27,wo_co_dien,51041.12
4288,2022-04-16,wo_others,252861.36
4289,2022-04-23,wo_others,226712.01
4290,2022-07-28,wo_others,128889.15
4291,2022-10-15,wo_others,212641.28
4292,2022-08-23,wo_ksnn,100747.81
4293,2022-09-17,wo_ksnn,138755.26
4294,2022-01-07,wo_vt_cntt,8.1
4295,2022-04-20,wo_vt_cntt,24.0
4296,2022-03-29,wo_noc,9159.13
4297,2022-03-30,wo_noc,9686.27
4298,2022-05-08,wo_ktts,677.5
4299,2022-05-17,wo_ktts,644.68
4300,2022-06-24,wo_ktts,755.2
4301,2022-10-12,wo_noc,5167.35
4302,2022-10-25,wo_noc,4709.32
4303,2022-01-09,wo_co_dien,2634.37
4304,2022-04-08,wo_co_dien,34955.41
4305,2022-05-28,wo_co_dien,25894.19
4306,2022-02-10,wo_ksnn,104983.56
4307,2022-06-18,wo_others,138832.91
4308,2022-09-15,wo_others,132935.99
4309,2022-10-16,wo_ksnn,75227.94
4310,2022-07-31,wo_vt_cntt,96.0
4311,2022-11-16,wo_vt_cntt,168.0
4312,2022-01-09,wo_ksnn,38669.03
4313,2022-09-28,wo_others,114749.3
4314,2022-05-13,wo_ksnn,49521.84
4315,2022-08-05,wo_ksnn,168527.98
4316,2022-06-14,wo_vt_cntt,120.0
4317,2022-12-12,wo_vt_cntt,168.0
4318,2022-03-26,wo_noc,8830.41
4319,2022-11-05,wo_ktts,860.57
4320,2022-01-24,wo_noc,7290.8
4321,2022-01-26,wo_noc,6331.76
4322,2022-02-06,wo_others,43114.2
4323,2022-04-19,wo_others,242921.54
4324,2022-07-17,wo_others,154063.16
4325,2022-11-26,wo_ktts,778.97
4326,2022-05-21,wo_noc,7350.56
4327,2022-08-26,wo_noc,8096.41
4328,2022-02-07,wo_co_dien,12618.56
4329,2022-01-13,wo_others,106976.36
4330,2022-09-17,wo_others,129826.01
4331,2022-10-10,wo_others,174081.55
4332,2022-04-10,wo_ksnn,155818.73
4333,2022-04-18,wo_ksnn,71842.02
4334,2022-05-28,wo_ksnn,62096.05
4335,2022-07-13,wo_ksnn,95006.7
4336,2022-09-12,wo_ksnn,161323.92
4337,2022-11-02,wo_co_dien,41908.51
4338,2022-11-05,wo_co_dien,38627.22
4339,2022-10-14,wo_ktts,785.34
4340,2022-09-07,wo_noc,7860.66
4341,2022-01-14,wo_others,102189.93
4342,2022-01-28,wo_others,59947.68
4343,2022-03-16,wo_others,225421.53
4344,2022-06-04,wo_others,110898.15
4345,2022-11-23,wo_others,121299.29
4346,2022-12-21,wo_others,128457.84
4347,2022-09-09,wo_ksnn,171431.03
4348,2022-09-30,wo_ksnn,51264.51
4349,2022-12-05,wo_ksnn,140470.48
4350,2022-02-10,wo_noc,3995.08
4351,2022-02-11,wo_vt_cntt,24.0
4352,2022-06-19,wo_vt_cntt,120.0
4353,2022-03-27,wo_noc,9389.94
4354,2022-12-18,wo_co_dien,22093.17
4355,2022-08-12,wo_noc,9503.59
4356,2022-12-28,wo_noc,5649.21
4357,2022-01-30,wo_co_dien,3718.19
4358,2022-03-26,wo_co_dien,19068.15
4359,2022-02-16,wo_ksnn,93718.11
4360,2022-01-23,wo_others,76639.45
4361,2022-05-01,wo_others,177555.59
4362,2022-11-17,wo_others,128214.34
4363,2022-05-05,wo_vt_cntt,24.0
4364,2022-12-05,wo_vt_cntt,168.0
4365,2022-03-13,wo_ktts,24.0
4366,2022-12-29,wo_noc,6589.27
4367,2022-08-27,wo_others,131489.86
4368,2022-09-22,wo_ksnn,112444.18
4369,2022-03-31,wo_vt_cntt,24.0
4370,2022-11-27,wo_co_dien,17487.1
4371,2022-07-10,wo_noc,9204.4
4372,2022-09-04,wo_noc,5986.36
4373,2022-04-17,wo_co_dien,30805.07
4374,2022-04-30,wo_co_dien,22125.3
4375,2022-07-06,wo_co_dien,24236.54
4376,2022-01-19,wo_ksnn,26406.37
4377,2022-04-03,wo_ksnn,157701.03
4378,2022-04-16,wo_ksnn,72375.92
4379,2022-04-17,wo_ksnn,72001.58
4380,2022-12-26,wo_ksnn,76695.71
4381,2022-03-03,wo_noc,5580.27
4382,2022-04-22,wo_noc,8650.1
4383,2022-04-15,wo_ktts,299.21
4384,2022-02-02,wo_co_dien,12610.54
4385,2022-04-28,wo_co_dien,24111.83
4386,2022-02-23,wo_ksnn,76855.02
4387,2022-03-29,wo_ksnn,36679.67
4388,2022-06-25,wo_others,119567.31
4389,2022-04-21,wo_ksnn,68935.57
4390,2022-07-08,wo_ksnn,91998.13
4391,2022-08-13,wo_vt_cntt,96.0
4392,2022-11-30,wo_co_dien,13997.2
4393,2022-04-20,wo_noc,7013.85
4394,2022-06-20,wo_ktts,803.36
4395,2022-08-25,wo_noc,6712.12
4396,2022-12-18,wo_noc,7519.01
4397,2022-12-31,wo_noc,5972.45
4398,2022-03-04,wo_co_dien,35991.84
4399,2022-07-13,wo_co_dien,21505.04
4400,2022-09-01,wo_co_dien,55214.02
4401,2022-02-14,wo_ksnn,98779.92
4402,2022-05-08,wo_others,256424.78
4403,2022-12-22,wo_others,128664.92
4404,2022-02-16,wo_noc,4845.2
4405,2022-03-20,wo_vt_cntt,24.0
4406,2022-01-23,wo_ktts,24.0
4407,2022-12-09,wo_co_dien,31073.36
4408,2022-04-17,wo_ktts,333.31
4409,2022-05-19,wo_ktts,487.07
4410,2022-07-30,wo_ktts,784.49
4411,2022-09-05,wo_ktts,855.6
4412,2022-06-29,wo_noc,8994.75
4413,2022-08-29,wo_noc,7471.22
4414,2022-09-13,wo_noc,6616.36
4415,2022-02-20,wo_co_dien,22537.5
4416,2022-10-04,wo_others,102016.88
4417,2022-04-12,wo_ksnn,130365.38
4418,2022-08-06,wo_ksnn,165884.39
4419,2022-09-10,wo_ktts,720.65
4420,2022-05-14,wo_noc,8859.72
4421,2022-05-23,wo_noc,7067.52
4422,2022-09-19,wo_noc,7604.73
4423,2022-03-25,wo_ksnn,58110.4
4424,2022-03-21,wo_others,214883.06
4425,2022-06-10,wo_others,144992.95
4426,2022-10-29,wo_others,209535.79
4427,2022-01-31,wo_noc,4826.37
4428,2022-04-12,wo_noc,6277.7
4429,2022-03-31,wo_ktts,387.47
4430,2022-05-15,wo_ktts,491.83
4431,2022-09-14,wo_noc,7225.87
4432,2022-11-03,wo_noc,6210.14
4433,2022-08-16,wo_co_dien,65526.82
4434,2022-01-21,wo_ksnn,23664.37
4435,2022-08-20,wo_others,142085.0
4436,2022-06-08,wo_ksnn,86165.29
4437,2022-09-03,wo_ksnn,193737.45
4438,2022-03-01,wo_co_dien,28350.44
4439,2022-06-29,wo_others,99395.28
4440,2022-08-25,wo_others,135372.88
4441,2022-09-06,wo_others,125084.37
4442,2022-09-07,wo_others,131861.08
4443,2022-10-11,wo_others,174392.22
4444,2022-07-09,wo_vt_cntt,72.0
4445,2022-12-08,wo_vt_cntt,168.0
4446,2022-04-09,wo_ktts,431.8
4447,2022-04-28,wo_ktts,601.88
4448,2022-07-17,wo_noc,9438.23
4449,2022-10-13,wo_others,171420.68
4450,2022-04-12,wo_vt_cntt,24.0
4451,2022-12-02,wo_co_dien,29594.84
4452,2022-07-31,wo_ktts,639.3
4453,2022-05-07,wo_noc,14321.2
4454,2022-06-26,wo_noc,6883.16
4455,2022-01-16,wo_ksnn,28398.24
4456,2022-04-28,wo_others,201659.77
4457,2022-10-04,wo_vt_cntt,96.0
4458,2022-12-10,wo_vt_cntt,168.0
4459,2022-11-08,wo_co_dien,33010.52
4460,2022-03-30,wo_ktts,355.21
4461,2022-04-24,wo_ktts,580.66
4462,2022-07-14,wo_ktts,890.33
4463,2022-12-24,wo_ktts,941.3
4464,2022-07-06,wo_noc,13691.0
4465,2022-03-24,wo_others,192222.66
4466,2022-12-10,wo_others,146830.09
4467,2022-04-30,wo_ksnn,57161.98
4468,2022-05-27,wo_ksnn,63169.13
4469,2022-07-12,wo_ksnn,97543.23
4470,2022-08-09,wo_ksnn,157508.25
4471,2022-02-12,wo_noc,5554.65
4472,2022-05-26,wo_vt_cntt,81.42
4473,2022-07-24,wo_vt_cntt,72.0
4474,2022-02-08,wo_ktts,15.46
4475,2022-11-10,wo_co_dien,29149.6
4476,2022-11-16,wo_co_dien,26456.45
4477,2022-12-07,wo_co_dien,28489.42
4478,2022-03-16,wo_ktts,26.37
4479,2022-05-03,wo_ktts,473.8
4480,2022-10-12,wo_ktts,790.62
4481,2022-10-24,wo_ktts,913.26
4482,2022-09-15,wo_noc,7507.31
4483,2022-01-03,wo_noc,3832.62
4484,2022-02-28,wo_ksnn,58414.32
4485,2022-03-26,wo_ksnn,53909.88
4486,2022-05-11,wo_others,260393.87
4487,2022-11-21,wo_others,123239.28
4488,2022-05-14,wo_ksnn,48819.01
4489,2022-05-25,wo_ksnn,25811.37
4490,2022-08-18,wo_ksnn,117953.51
4491,2022-10-15,wo_ksnn,74994.92
4492,2022-02-17,wo_noc,4734.85
4493,2022-03-21,wo_vt_cntt,24.0
4494,2022-12-21,wo_vt_cntt,168.0
4495,2022-03-26,wo_ktts,429.83
4496,2022-04-03,wo_ktts,361.6
4497,2022-09-02,wo_noc,8322.36
4498,2022-10-09,wo_noc,5127.85
4499,2022-04-11,wo_co_dien,34392.21
4500,2022-07-31,wo_co_dien,39628.8
4501,2022-03-14,wo_others,229681.69
4502,2022-07-24,wo_others,144098.8
4503,2022-03-02,wo_noc,5065.62
4504,2022-06-27,wo_ktts,830.47
4505,2022-09-30,wo_noc,5286.15
4506,2022-10-26,wo_noc,5279.96
4507,2022-01-05,wo_co_dien,2806.32
4508,2022-04-23,wo_vt_cntt,24.0
4509,2022-06-24,wo_vt_cntt,120.0
4510,2022-04-13,wo_noc,7306.14
4511,2022-09-14,wo_ktts,825.62
4512,2022-01-11,wo_co_dien,2448.63
4513,2022-03-24,wo_ksnn,61688.33
4514,2022-07-13,wo_others,166135.05
4515,2022-07-25,wo_others,141030.54
4516,2022-06-05,wo_ktts,601.85
4517,2022-12-08,wo_ktts,962.24
4518,2022-06-30,wo_noc,11577.94
4519,2022-04-19,wo_co_dien,29575.32
4520,2022-09-03,wo_co_dien,54482.98
4521,2022-03-04,wo_others,161010.64
4522,2022-12-23,wo_others,128148.9
4523,2022-09-16,wo_ksnn,143275.74
4524,2022-08-13,wo_ktts,772.78
4525,2022-11-19,wo_ktts,879.73
4526,2022-01-31,wo_ksnn,44502.57
4527,2022-06-13,wo_others,142358.67
4528,2022-06-21,wo_others,135856.77
4529,2022-09-21,wo_others,128206.17
4530,2022-02-12,wo_vt_cntt,24.0
4531,2022-08-10,wo_ktts,752.97
4532,2022-07-29,wo_noc,8300.25
4533,2022-02-08,wo_co_dien,13399.7
4534,2022-09-24,wo_co_dien,52488.83
4535,2022-03-23,wo_ksnn,65053.79
4536,2022-08-07,wo_others,154916.83
4537,2022-08-30,wo_others,113322.01
4538,2022-11-04,wo_others,165649.89
4539,2022-06-22,wo_ksnn,67087.94
4540,2022-03-02,wo_vt_cntt,24.0
4541,2022-05-04,wo_vt_cntt,24.0
4542,2022-12-14,wo_co_dien,27273.95
4543,2022-04-15,wo_noc,7786.58
4544,2022-01-31,wo_co_dien,3729.19
4545,2022-02-21,wo_co_dien,22432.61
4546,2022-03-08,wo_co_dien,31542.42
4547,2022-08-09,wo_co_dien,57589.49
4548,2022-06-03,wo_others,106395.3
4549,2022-10-23,wo_others,260449.9
4550,2022-04-29,wo_ksnn,58492.27
4551,2022-12-23,wo_ksnn,97616.57
4552,2022-03-22,wo_vt_cntt,24.0
4553,2022-10-18,wo_vt_cntt,168.0
4554,2022-10-31,wo_vt_cntt,168.0
4555,2022-04-25,wo_ktts,531.56
4556,2022-06-12,wo_noc,6761.54
4557,2022-06-23,wo_noc,10032.61
4558,2022-12-09,wo_noc,4576.74
4559,2022-02-15,wo_ksnn,96279.87
4560,2022-03-06,wo_ksnn,110606.55
4561,2022-02-06,wo_noc,4358.7
4562,2022-08-10,wo_vt_cntt,96.0
4563,2022-09-25,wo_vt_cntt,96.0
4564,2022-10-16,wo_vt_cntt,144.0
4565,2022-06-13,wo_ktts,619.59
4566,2022-08-26,wo_ktts,793.16
4567,2022-12-01,wo_noc,5226.32
4568,2022-02-15,wo_co_dien,21353.19
4569,2022-03-31,wo_co_dien,15680.56
4570,2022-04-05,wo_co_dien,33030.36
4571,2022-06-17,wo_co_dien,32570.74
4572,2022-06-25,wo_co_dien,28031.16
4573,2022-05-18,wo_others,223507.1
4574,2022-08-02,wo_others,115348.56
4575,2022-12-15,wo_others,135092.4
4576,2022-04-07,wo_ksnn,148979.83
4577,2022-08-29,wo_vt_cntt,96.0
4578,2022-03-11,wo_noc,5441.44
4579,2022-05-29,wo_ktts,727.28
4580,2022-10-21,wo_noc,5423.23
4581,2022-11-05,wo_noc,5307.2
4582,2022-09-01,wo_others,111970.74
4583,2022-01-06,wo_ktts,10.34
4584,2022-11-20,wo_ksnn,77166.05
4585,2022-03-04,wo_noc,7078.98
4586,2022-12-17,wo_co_dien,22171.57
4587,2022-12-24,wo_co_dien,17890.43
4588,2022-06-03,wo_ktts,625.57
4589,2022-09-18,wo_ktts,802.78
4590,2022-06-06,wo_noc,7741.19
4591,2022-05-22,wo_co_dien,34210.95
4592,2022-08-05,wo_co_dien,57013.87
4593,2022-08-23,wo_co_dien,60910.26
4594,2022-10-04,wo_co_dien,75640.05
4595,2022-01-29,wo_ksnn,7324.96
4596,2022-03-04,wo_ksnn,114098.44
